"","Inh.LAMP5.COL5A2","Inh.LAMP5.TRPC6","Inh.LAMP5.TOX2","Inh.PAX6.HMBOX1","Inh.LAMP5.WWP1","Inh.LAMP5.LOC108591196","Inh.GAD1.PCP4","Inh.PAX6.CDH4","Inh.SNCG.PLPPR1","Inh.VIP.CYP19A1","Inh.SNCG.CNTN4","Inh.PAX6.ANKRD6","Inh.GAD1.LOC108589948","Inh.VIP.THSD7B","Inh.SNCG.LOC108587895","Inh.VIP.GPR149","Inh.VIP.LOC100397259","Inh.GAD1.NPSR1","Inh.VIP.LOC108589153","Inh.VIP.FIGN","Inh.VIP.LOC108588071","Inh.VIP.VAT1L","Inh.VIP.CIT","Inh.VIP.LOC108588539","Inh.SST.NPY","Inh.SST.LOC108589054","Inh.SST.LOC108588801","Inh.SST.LTBP1","Inh.SST.ABI3BP","Inh.SST.MPP5","Inh.SST.LOC103788660","Inh.SST.KIRREL3","Inh.SST.CBLN4","Inh.PVALB.SST.LRRC6","Inh.SST.LOC103788138","Inh.SST.AIM1","Inh.SST.VAPA","Inh.SST.PCSK5","Inh.SST.P4HA1","Inh.SST.TMEFF2","Inh.PVALB.OTOGL","Inh.PVALB.FAM19A4","Inh.PVALB.OSBP2","Inh.PVALB.LOC103790362","Inh.PVALB.LOC103789439","Inh.PVALB.KLHL29","Inh.PVALB.ADAMTS3","Inh.PVALB.SST.EYS","Inh.PVALB.PCDH19","Inh.PVALB.C8H7orf62","Inh.PVALB.GSTK1","Inh.PAX6.MEIS2","Inh.SST.NPY.Inh.PVALB.SST.EYS.11","Inh.LAMP5.COL5A2.Inh.PVALB.SST.EYS.10","Inh.LAMP5.COL5A2.Inh.LAMP5.LOC108591196.3","Inh.LAMP5.COL5A2.Inh.LAMP5.TOX2.1","Inh.LAMP5.TRPC6.Inh.LAMP5.LOC108591196.2","Inh.LAMP5.WWP1.Inh.LAMP5.LOC108591196.1","Inh.PAX6.MEIS2.Inh.PVALB.SST.EYS.9","Inh.PAX6.MEIS2.Inh.VIP.LOC108588539.7","Inh.PAX6.HMBOX1.Inh.VIP.LOC108588539.6","Inh.PAX6.HMBOX1.Inh.GAD1.LOC108589948.4","Inh.PAX6.HMBOX1.Inh.SNCG.CNTN4.3","Inh.PAX6.HMBOX1.Inh.PAX6.ANKRD6.2","Inh.SNCG.PLPPR1.Inh.PAX6.ANKRD6.1","Inh.VIP.CYP19A1.Inh.SNCG.CNTN4.1","Inh.VIP.THSD7B.Inh.GAD1.LOC108589948.3","Inh.PAX6.CDH4.Inh.GAD1.LOC108589948.2","Inh.GAD1.PCP4.Inh.GAD1.LOC108589948.1","Inh.VIP.LOC100397259.Inh.VIP.LOC108588539.5","Inh.VIP.LOC100397259.Inh.GAD1.NPSR1.1","Inh.SNCG.LOC108587895.Inh.VIP.LOC108588539.4","Inh.SNCG.LOC108587895.Inh.VIP.FIGN.2","Inh.VIP.LOC108589153.Inh.VIP.FIGN.1","Inh.VIP.GPR149.Inh.VIP.LOC108588539.3","Inh.VIP.GPR149.Inh.VIP.VAT1L.2","Inh.VIP.LOC108588071.Inh.VIP.VAT1L.1","Inh.VIP.CIT.Inh.VIP.LOC108588539.1","Inh.SST.LOC103788138.Inh.PVALB.SST.EYS.8","Inh.SST.LOC103788138.Inh.SST.VAPA.6","Inh.SST.LOC103788138.Inh.SST.LOC108588801.2","Inh.SST.LOC108589054.Inh.SST.LOC108588801.1","Inh.SST.MPP5.Inh.SST.VAPA.5","Inh.SST.MPP5.Inh.SST.TMEFF2.4","Inh.SST.KIRREL3.Inh.SST.TMEFF2.3","Inh.SST.KIRREL3.Inh.SST.CBLN4.2","Inh.SST.LOC103788660.Inh.SST.CBLN4.1","Inh.SST.P4HA1.Inh.SST.TMEFF2.2","Inh.SST.ABI3BP.Inh.SST.TMEFF2.1","Inh.SST.PCSK5.Inh.SST.VAPA.3","Inh.SST.LTBP1.Inh.SST.VAPA.2","Inh.SST.AIM1.Inh.SST.VAPA.1","Inh.PVALB.FAM19A4.Inh.PVALB.SST.EYS.7","Inh.PVALB.KLHL29.Inh.PVALB.SST.EYS.6","Inh.PVALB.OTOGL.Inh.PVALB.SST.EYS.5","Inh.PVALB.OTOGL.Inh.PVALB.GSTK1.4","Inh.PVALB.LOC103790362.Inh.PVALB.GSTK1.3","Inh.PVALB.LOC103790362.Inh.PVALB.LOC103789439.2","Inh.PVALB.OSBP2.Inh.PVALB.LOC103789439.1","Inh.PVALB.C8H7orf62.Inh.PVALB.GSTK1.1","Inh.PVALB.SST.LRRC6.Inh.PVALB.SST.EYS.3","Inh.PVALB.PCDH19.Inh.PVALB.SST.EYS.2","Inh.PVALB.ADAMTS3.Inh.PVALB.SST.EYS.1","Lamp5.Pax6","Lamp5.Egln3_1","Lamp5.Egln3_2","Lamp5.Egln3_3","Lamp5.Pdlim5_1","Lamp5.Pdlim5_2","Lamp5.Slc35d3","Lamp5.Lhx6","Sncg.Col14a1","Sncg.Slc17a8","Sncg.Npy2r","Sncg.Calb1_1","Sncg.Calb1_2","Vip.Sncg","Vip.Serpinf1_1","Vip.Serpinf1_2","Vip.Serpinf1_3","Vip.Htr1f_1","Vip.Igfbp6_1","Vip.Igfbp6_2","Vip.Mybpc1_1","Vip.Chat_1","Vip.Chat_2","Vip.Gpc3","Vip.C1ql1","Vip.Mybpc1_3","Vip.Mybpc1_2","Sst.Chodl","Sst.Penk","Sst.Myh8_1","Sst.Etv1_1","Sst.Myh8_2","Sst.Myh8_3","Sst.Htr1a","Sst.Hpse","Sst.Calb2","Sst.C1ql3_1","Sst.C1ql3_2","Sst.Tac2","Sst.Th_1","Sst.Crhr2_1","Sst.Crhr2_2","Sst.Th_2","Sst.Th_3","Sst.Pvalb.Etv1","Sst.Pvalb.Calb2","Pvalb.Egfem1","Pvalb.Gabrg1","Pvalb.Calb1_1","Pvalb.Kank4","Pvalb.Gpr149","Pvalb.Il1rapl2","Pvalb.Calb1_2","Pvalb.Reln","Pvalb.Vipr2_1","Pvalb.Vipr2_2","Meis2","Meis2_Top2a","Sst_Pappa","Lamp5.Pax6.Meis2_Top2a.11","Lamp5.Pax6.Pvalb.Vipr2_2.10","Lamp5.Pax6.Vip.Igfbp6_2.8","Lamp5.Pax6.Lamp5.Pdlim5_2.4","Lamp5.Pax6.Lamp5.Egln3_3.3","Lamp5.Egln3_1.Lamp5.Egln3_3.2","Lamp5.Egln3_2.Lamp5.Egln3_3.1","Lamp5.Lhx6.Lamp5.Pdlim5_2.3","Lamp5.Slc35d3.Lamp5.Pdlim5_2.2","Lamp5.Pdlim5_1.Lamp5.Pdlim5_2.1","Sncg.Col14a1.Vip.Igfbp6_2.7","Sncg.Col14a1.Vip.Sncg.3","Sncg.Col14a1.Sncg.Slc17a8.1","Sncg.Calb1_1.Vip.Sncg.2","Sncg.Calb1_1.Sncg.Calb1_2.1","Sncg.Npy2r.Vip.Sncg.1","Vip.Serpinf1_3.Vip.Igfbp6_2.6","Vip.Serpinf1_3.Vip.Serpinf1_2.2","Vip.Serpinf1_1.Vip.Serpinf1_2.1","Vip.Htr1f_1.Vip.Igfbp6_2.5","Vip.Htr1f_1.Vip.Mybpc1_3.4","Vip.Htr1f_1.Vip.C1ql1.2","Vip.Gpc3.Vip.C1ql1.1","Vip.Mybpc1_2.Vip.Mybpc1_3.3","Vip.Mybpc1_1.Vip.Mybpc1_3.2","Vip.Mybpc1_1.Vip.Chat_1.1","Vip.Chat_2.Vip.Mybpc1_3.1","Vip.Igfbp6_1.Vip.Igfbp6_2.1","Sst.Chodl.Pvalb.Vipr2_2.9","Sst.Penk.Pvalb.Vipr2_2.8","Sst.Penk.Sst.Th_1.7","Sst.Penk.Sst_Pappa.6","Sst.Penk.Sst.Myh8_3.3","Sst.Penk.Sst.Myh8_1.1","Sst.Htr1a.Sst.Myh8_3.2","Sst.Myh8_2.Sst.Myh8_3.1","Sst.Etv1_1.Sst_Pappa.5","Sst.Etv1_1.Sst.Pvalb.Etv1.1","Sst.Crhr2_1.Sst_Pappa.4","Sst.Crhr2_1.Sst.Crhr2_2.1","Sst.Pvalb.Calb2.Sst_Pappa.3","Sst.Hpse.Sst_Pappa.2","Sst.Calb2.Sst_Pappa.1","Sst.C1ql3_1.Sst.Th_1.2","Sst.C1ql3_1.Sst.C1ql3_2.1","Sst.Tac2.Sst.Th_1.1","Pvalb.Gabrg1.Pvalb.Vipr2_2.7","Pvalb.Gabrg1.Sst.Th_3.2","Sst.Th_2.Sst.Th_3.1","Pvalb.Egfem1.Pvalb.Vipr2_2.6","Pvalb.Egfem1.Pvalb.Reln.5","Pvalb.Gpr149.Pvalb.Reln.4","Pvalb.Kank4.Pvalb.Reln.3","Pvalb.Kank4.Pvalb.Calb1_2.2","Pvalb.Calb1_1.Pvalb.Calb1_2.1","Pvalb.Il1rapl2.Pvalb.Reln.1","Pvalb.Vipr2_1.Pvalb.Vipr2_2.1","Meis2.Meis2_Top2a.1"
"Inh L1 PAX6 MIR101-1",160.501546986479,71.6226651660358,126.605007605266,300.816958299075,132.765606034721,118.120625006559,120.102658210267,184.311263872271,171.924578815837,133.930827886398,85.2595716486836,211.932485252011,148.28533027681,82.7706096009835,-18.4372500337323,-23.5457819283503,1.62635035539608,34.1465789945488,-45.737367364426,-40.9149650356179,-37.3456614085863,-5.56528802380616,-27.5759605471855,16.7609995834538,-32.4816504636116,-58.6694045694594,-50.1337741703627,-60.3640563504077,-47.2654733025633,-57.3389685872485,-51.828892400106,-48.1951641227279,-58.2173595020594,-61.2709532414505,-72.4541841679687,-72.4379643650359,-69.9143484548666,-48.719649123569,-67.5820211705295,-50.798185739456,-56.6054343372293,-45.1553695356436,-52.3404725156909,-48.1818551787605,-52.9845250584927,-61.2235112627076,-66.3345227211385,-64.2618503359381,-60.7782300494922,-58.5755110269353,-53.4770650645408,151.087445363689,-32.4550786101977,25.9185168694976,114.182204158388,144.261770891149,64.9700957336834,88.4185618297438,97.2408231251455,148.050095092996,122.192042278063,131.20372803179,173.884494457426,249.604147790593,199.465619470222,110.246793349825,98.4970477586587,159.122020843684,130.256250348928,19.8310090331835,10.3731111388599,-18.9729274459394,-30.0303088193044,-50.985300151078,-17.6710464845411,-31.9006250317601,-30.163310810193,-8.34858484010869,-30.5608020196437,-68.389734016828,-74.0128379050052,-60.8948490769035,-62.4482719934918,-60.0421728474863,-64.7360503579931,-54.7700816610138,-59.4390250717498,-67.3360558921894,-55.3462599645996,-55.9618401149947,-69.0784718722457,-82.520105270914,-51.9851282616575,-64.2249039474052,-64.7517169956047,-58.2964596195666,-60.5371856090631,-54.6617567159772,-60.2295962707659,-61.3937186855509,-64.4870401896868,-65.8902182345009,-69.5752794640532,98.0387464790707,70.0934407422315,81.2531188404757,66.3905155230392,92.2418085995086,117.111308329635,93.7964972988157,69.4323206576214,74.2389594445208,72.0852664895181,53.5953552909987,80.7104992240669,51.9985231604064,27.6519933306381,0.814639010003314,57.3482584648517,51.8516797039132,-3.44590203388173,7.08654072176009,-0.926180254910731,-18.8926097619281,-15.1422738235037,-10.3332526848883,-12.8024674911921,-12.1958847534293,-13.5958033742923,-3.97230317062093,-23.3464382948936,-29.7023257400889,-24.8621068427042,-29.2426803322787,-28.5460916753786,-33.4547592830502,-30.0674042239084,-28.0324782255789,-27.0915062012751,-30.9128348547665,-29.7680885331379,-26.3090728547271,-30.58267308494,-30.4004481897334,-30.4350405775984,-27.9236148715512,-23.9048112135421,-27.4271287653803,-28.3202216042367,-25.3108196940981,-27.5051952823199,-32.7837967697188,-33.3052992133693,-29.8390108934408,-20.9750945286081,-26.2104739132481,-21.1395979414503,-5.5097017112161,-13.2246907086456,16.5400535752834,12.7810728063541,-26.4615057601146,5.10028937991094,-10.743641953121,49.9534539506392,76.0491343072545,83.7742573741204,65.4848911202683,62.4067521186275,62.7521441805908,73.4674392914215,76.5859289693272,48.6163319456277,56.1140014516911,58.3574383513361,45.3811064824198,53.8082660241676,30.7275588108893,32.4902782063396,41.0282667360985,22.2278666640545,0.602315656476712,-9.33607375151183,-10.0674906084902,-17.510419351369,-9.344594404717,-17.248632874834,-22.1285613355818,-15.407535765161,-1.7669224171155,-26.4346332301518,-30.0198753650347,-34.4956502521991,-32.2080912503751,-31.187544873348,-30.2356698866124,-32.52722202551,-34.6892227018166,-31.024084510134,-30.4136393032701,-33.1695465573352,-33.9028427607205,-30.5647175539595,-30.6558189299583,-29.2885319766059,-33.4476305706935,-33.6388485269808,-31.4905469459001,-28.4165273651122,-28.9690448326062,-28.4644348322402,-20.9226194302195,-26.7246986220727,-30.2874682415937,-30.6446919941726,-35.1943981322384,-33.7674238165386,-25.5001976250293,-12.4234563033367,7.39115134355376
"Inh L1 LAMP5 BMP2",297.512836323672,177.633072599587,239.243065054024,195.682739537329,241.861941134781,305.08843077615,92.1268823570097,91.3719440582966,49.7556827211524,43.2081462589847,29.6980023305605,64.7046582126773,136.836726405831,30.630577663037,-33.3457870121997,-35.1025717893002,-39.0032928786696,-5.91909578690306,-39.1243999287171,-52.6627107535456,-38.4012076877237,-27.4052805537871,-44.2946168209595,-3.80802982001013,-42.0237709379498,-59.6472291914263,-68.9755411189667,-64.6459181131231,-72.3650952806288,-57.2113407715736,-56.9347025035105,-40.8339280148791,-63.1498034574716,-68.7328739940769,-50.700884394556,-51.8559387067198,-62.8548674721198,-58.9426567402191,-60.9209080871212,-60.6257439197005,-56.9581608787414,-19.1253132337758,-68.7930508496866,-40.153345385575,-43.0951181647122,-55.963625579587,-64.7997784323091,-64.4100413196753,-47.1019547144289,-54.9325077149862,-60.9115403746571,108.623072962845,-35.2094682468307,62.5427098815202,221.340413692481,261.444846398511,159.074722392377,214.058509429294,76.9326493807013,103.724076340964,72.3006461216658,56.3548909543614,73.0601162592205,132.948906652833,57.5766370132396,32.0434308115424,40.0983989696814,88.4001633206361,109.869598714261,-20.677974136215,-30.1742626552595,-38.4565334715491,-40.5198977786378,-49.5849342984153,-37.6679544753409,-38.26102846553,-38.6235830435727,-33.6562245196888,-21.3135425937691,-55.4569762970186,-55.5575699223975,-66.4775056896657,-65.3330361480856,-58.7063555085921,-64.2805857414651,-56.3644351269327,-66.5672553187372,-67.3538340726773,-74.8055923074239,-66.5580587600532,-73.9011671952552,-66.5152400488737,-32.2120681510409,-56.580617662392,-65.157008750565,-60.7689878856124,-62.1196624294507,-52.5846161290763,-66.5825358246915,-62.162202914518,-67.6554142657459,-57.2182177298371,-69.3698451391777,122.848745987308,45.2459881690392,102.139580598936,153.931427616344,239.065267802619,235.247475015772,218.468925298483,181.913289542175,2.42339125461595,10.61509391448,10.8947804355416,7.6285626072801,2.59691668005222,-0.963825008322666,-14.6829070765112,0.924490778946123,116.136595922387,-9.75949653960253,16.7865470600536,8.09246855842962,-18.7113759897391,-21.8804262932307,-19.5785919154448,-7.44619575994783,-14.237507296252,-16.7294200915784,-13.9699545521485,-19.544965552889,-37.0408540806338,-28.28329890861,-38.1218947933509,-25.850527840285,-28.6023338490815,-34.9786199296325,-28.97151339469,-28.8524195023222,-22.7962336728547,-29.0182310195772,-29.3060561900039,-26.3368711678435,-37.8023343020803,-26.3914169125207,-24.462411355229,-25.3594824409819,-29.4048730372148,-25.9284927519406,-27.8290290730219,-24.0866016205827,-25.2322939435256,-30.9843409352105,-26.0133773858852,-1.44296333044739,-25.4821789128634,-7.31107133953004,33.4084974810445,12.4284871284221,7.55088673330786,2.45627633682434,-36.2486912451399,-2.28123889653598,-10.1704608029301,68.6289149741898,141.721185728861,102.574852801229,63.5326795426497,103.067938065766,162.781246430483,180.908204835998,184.402539276803,31.6841253291321,-0.479982551576786,-1.377498779614,-1.89771941294292,-1.14999765334938,-1.21684082909682,57.8974678401994,75.1238225144071,-1.84896798352228,9.18386818492032,-14.4444155301666,-15.1014830367735,-15.0199763827897,-17.7816857070176,-24.4762572465547,-24.6264466192267,-23.8059834440151,6.2629997695939,-20.4735415033594,-22.2555807104921,-29.5678088657408,-36.3976600687455,-37.8836488875977,-37.7425112421511,-36.1688482623538,-30.9125815234321,-35.2202757199998,-35.7754860811462,-33.4065109665869,-34.0933480394753,-29.5008947290254,-33.0687562748493,-35.2772463194377,-29.5851139868539,-27.6926906839252,-30.1811676205782,-21.1821260925839,-25.7718141947559,-26.6321319934208,-3.38867609674126,-27.6199427722597,-27.5860882813676,-21.9637117376346,-31.2892607620509,-28.697887696303,-10.4960121605438,20.8219735520272,-0.525490866815558
"Inh L1 LAMP5 NMBR",220.717751646676,97.3438331742517,173.171024567206,148.173997510639,198.989995833292,186.801619641255,101.204744673572,103.881163932079,65.0522280351203,53.4881038731308,53.2536518711304,57.8890182876103,140.928961633779,54.2815635168471,-17.5555694601136,-33.1376726712042,-17.4409438797382,16.5490237057893,-30.15854447306,-25.8604202670916,-25.6699400855714,-27.4718539167117,-26.3489621567312,17.3988341752597,-33.2806095730892,-42.9546352559205,-56.6369623666365,-51.0890578729505,-47.6032638295257,-42.3523860008154,-46.4677733907631,-42.4533341436793,-47.023389634203,-49.1255086290594,-47.789743618548,-42.8811898056773,-52.4794200964207,-51.2064037999978,-53.2164388422043,-45.5033473132749,-48.1157036423955,-27.8319189878653,-55.1369532383194,-50.8588400640605,-47.5796408822713,-54.4640555638222,-60.4976930258978,-55.8738622504993,-52.4068659794931,-57.7681654025947,-48.2815964777031,58.9353777555658,-29.0713972614835,22.1661206708102,139.567876386328,188.73219926141,88.4608828754538,139.703247452311,36.1236141361458,56.5098511749322,46.3628587231859,61.9408688915346,72.0368344975537,109.116209116535,59.6545718909835,48.6197476758723,58.3433661318632,95.7814599277035,106.589216231725,-1.97109324022695,-6.9212709012342,-20.9001202178886,-25.2016979741466,-31.1583152519161,-20.5408035499272,-35.7651666105677,-31.9351898325745,-8.77382054146661,-25.6613238665735,-47.7051530257126,-49.6809308891609,-51.5755006830388,-49.8194389740439,-44.3665138273105,-50.7091567341591,-48.1110981821233,-49.8066898380358,-54.2172062724906,-50.3434179006622,-53.4171439618521,-53.871611205058,-52.8144712740124,-34.9656348449002,-54.1735347778175,-53.5204341167282,-49.9956385534474,-56.3099821514658,-56.8045031277683,-57.2332593208107,-56.258343630448,-52.3102855170748,-56.2001594784999,-62.1211515888802,104.908111222479,57.1362329567655,133.922514391726,181.486822429594,242.235902539582,284.582257865632,160.688394039436,145.262591820187,8.49081967964082,10.2913569765123,27.9036431981167,20.9242301561294,12.7372258390976,6.10331072387649,-14.0846584430092,-1.3037915876854,87.1961134522036,-9.01947392416157,40.2503138299438,27.1441656759439,-18.9143320241133,-19.2049359770121,-17.2388245974417,-4.02085723632295,-9.65384003007438,-12.8023805635489,-8.70236559019023,-26.0821120092558,-37.3321210347391,-30.895073720475,-41.3212992223972,-29.9233646779142,-36.2491795138353,-38.417949296842,-34.2310187999048,-35.8575754543273,-29.8385010732731,-31.7279612897472,-34.9880315627298,-34.9810085555191,-39.1753437855864,-35.2919133865771,-32.7610291692248,-35.2501071730224,-35.283901518517,-27.8469790161584,-39.1383409880351,-27.7817178271727,-66.8851923343169,-37.3650086392819,-35.6288304979673,-14.8692954883153,-27.3815638518362,-20.3802846563997,12.8791556175667,-6.93194126472847,8.71193175652497,3.50629861350071,-36.8117379022567,-5.45728519030236,-18.0312387826774,68.6011195303692,126.78762088077,95.7508298171628,77.2638267489064,140.092475557192,134.609903186534,147.125975419592,208.639886969674,28.5282953642311,3.94277442408387,1.75659092298974,7.57387119564503,8.4430026264627,8.35303448314154,50.9975338247056,58.9980034777464,-5.15358928996826,23.9988143767436,-12.0938562881006,-15.5175638363999,-13.5805121891908,-14.1004831815214,-23.3858648737771,-24.7327672093666,-22.1544903944488,26.3565028837708,-27.8651181103596,-32.4741434789102,-41.6768026598705,-43.3691628837668,-41.5724848706023,-40.2928806822699,-41.1501022010305,-37.9985692792925,-42.7216136960487,-43.5037670225869,-39.8379156185016,-42.4485349951027,-32.1951283514763,-39.5731325963511,-42.4153498615978,-40.0484705340754,-35.4052149685533,-40.7627427035759,-30.8917303858696,-31.7873684949344,-38.3424056693564,-18.8474962229239,-39.8702944793813,-37.8797842767664,-35.9260446667186,-42.4734556561231,-46.0236908142062,-25.3789179304173,0.621194982041884,-2.29413182754673
"Inh L1 LAMP5 PVRL2",246.935605716606,312.044984573635,287.553219839955,131.501398707744,470.131816076597,324.498630230665,34.3514857043183,51.3552771414556,17.7553331837037,5.55152332038184,-2.58797195350661,38.0646046359696,80.0562423362757,-3.13431972395679,-41.9942800517484,-47.2126845545775,-42.0842827781277,-25.9472760805687,-49.2143059781088,-45.8302357003205,-38.0934061100957,-45.1211396169847,-40.2737523718295,-25.6524351251348,-22.3556673998735,-46.5316675060246,-61.2291540191062,-59.4158871763731,-56.1228697881479,-50.2447599835739,-48.217828215251,-22.7388712838244,-62.7378531753013,-61.03529787443,-56.4189683378874,-55.4662159664023,-49.7766414443336,-45.9033782310929,-52.3048737323291,-51.0710536597126,-55.7939348285538,3.65573645013882,-47.1561956537138,-34.8268648949945,-35.6746548975539,-52.1088877507003,-51.6481926878864,-58.9774938707311,-51.162115113843,-48.0036064849437,-39.9473672492983,168.029674005592,-17.370335077573,71.4473435466701,282.468127777646,276.684632339392,267.247860246463,309.814424140395,101.513003482125,154.520266103394,73.9691097227675,22.6422166628097,35.3172281682783,89.7012084842008,29.2184474207931,-2.62031457227833,3.82148992127374,43.000647187929,47.6179244897559,-31.3789830135235,-40.2111778520814,-46.7290773700037,-48.2836815274493,-52.741429391903,-45.699217296285,-49.1284128666978,-46.3568269300799,-39.4981761143957,-5.90699091985459,-53.2296876063963,-59.3204951498676,-57.7092548518252,-53.1578505661429,-50.831459583621,-47.9721693586223,-35.0207547647095,-56.6846534869276,-53.8509866883767,-56.4547102232367,-50.8357000283039,-63.959768056481,-59.774694680761,-12.7938909202636,-48.2011838444092,-58.2268450900862,-57.4562857241347,-52.0381791384618,-45.8240847459762,-49.9076909591406,-48.0433363007023,-62.06392105278,-58.2022173100744,-60.6625919533346,99.2857573635522,33.3334476932244,154.739008319489,155.596926880607,286.589697385176,325.974568695852,309.708126543932,223.880860376194,-5.01032945253767,4.26346338347354,-0.198832657838548,0.0656656657715161,-5.48968067316795,-8.90174154959106,-18.906847444581,1.48440681684396,139.065512898272,-10.7957301368434,3.46139744652865,-4.35477506108826,-20.5321917805423,-24.1477431982201,-20.0299880019738,-11.0364242121493,-22.3221925116198,-19.4125958765864,-19.5513510177435,-19.0594783887331,-28.8207027647104,-29.3760556475135,-34.7840972704421,-26.9493212443813,-33.9575461453309,-40.4287572700442,-24.3860546894418,-27.8178728075695,-42.0230242161926,-28.7852619546253,-31.1781137768661,-30.9042591792988,-37.6077262800622,-31.3051775233702,-43.3421366613328,-36.6837449113022,-27.9102259089756,-36.6660229156626,-26.9820126704784,-29.1762886156886,-25.9451165239757,-24.7495785842269,-25.0119387120798,10.4549199632512,-25.5041800372213,3.45098668277936,52.2856130021806,26.6341988862268,12.0889539379895,4.03956244805805,-28.2189711635281,-0.31774269191002,-8.61783586414561,92.8771068006254,152.595179416288,87.5476592734942,58.3389449092969,129.694593351202,205.963472705329,258.331499484846,247.487133129761,41.4989624373141,-7.19007928180763,-7.63792640267226,-11.4497323299593,-8.63807439299709,-12.5806284446556,75.9445052079475,99.4738861902984,-0.295431839144186,1.43698386802513,-19.224725814404,-17.332049888095,-21.2629216370055,-22.6652383178886,-25.9652858575839,-25.7715900361837,-24.1222127953453,-6.09793454174791,-20.7605905403914,-24.703158562397,-38.6563310750451,-37.389100485421,-36.9675241062696,-33.1317694788986,-42.0276776907546,-34.4897579930089,-34.850272071658,-33.2456690027917,-39.859799677879,-38.9378834720916,-38.5162881326368,-28.7706912628625,-31.1548917438959,-39.2175945712618,-37.5924891712079,-35.7871980187847,-23.1566739314186,-34.4986825082848,-48.1945785325289,9.29769368084218,-25.6852100906153,-25.9943302923802,-18.2077920082122,-28.2518300732711,-31.4593361191675,-1.57176085881075,36.7300161981534,1.51144775338048
"Inh L1 LAMP5 RAB11FIP1",247.650979080386,392.335726336467,299.490980076284,98.1593884342893,382.851899572057,338.041150045177,6.40767602105611,19.4658116557072,0.967029309295742,-8.89302657160045,-15.6680339440224,24.391449932638,43.3396317992608,-22.2431734439493,-42.5856947475436,-49.6190855391778,-42.3614743875216,-29.0926601857607,-50.3994604396758,-59.9938675518136,-49.0150782393357,-33.0287867574082,-42.6055649337394,-35.9988849204613,-16.7281556798849,-51.8100931232503,-65.3036997801433,-53.1125143754117,-53.1039803453315,-57.1035361700267,-48.6685128431188,-23.5831526044232,-58.7467794326639,-50.1522240558984,-67.8488161512159,-63.5021592967501,-43.5942327395108,-43.2585644601644,-50.0598432843225,-46.4061306743026,-55.2040265157511,18.375664192771,-41.3931418148177,-27.609439882481,-25.3464432797474,-44.4481874650885,-45.9613330735967,-46.7423472333835,-43.8672651065212,-46.0622220899175,-51.1095183905356,125.833865379933,-11.9178166018746,72.8397224998655,270.601429130332,258.533616488108,308.003654783745,302.055689199794,90.0618824966765,117.252064186625,55.9535682969893,5.00595749160612,13.0560739872021,58.4637281243642,11.1429951278877,-15.2285677457205,-14.5916304049167,13.3078472007043,17.6560435923516,-30.8541525621714,-38.2410825404629,-47.8586118685743,-49.1324453197568,-60.8951538341658,-49.6061484471,-51.0234523561261,-47.6087191399926,-44.6693902850148,3.59583586238237,-57.6616587072033,-72.1353707220911,-64.4927849613348,-54.7559406649909,-56.2110202511772,-52.0391003509104,-40.9958559310153,-56.6245048717033,-51.9818401423206,-52.4841003362933,-48.7411377044952,-57.7400678609258,-56.0961105301828,-1.51393868249352,-39.4530504894406,-50.4191186097495,-56.4764030106924,-50.8880719412578,-37.4566044295986,-39.3328212995054,-52.9295245746754,-50.7244724855913,-48.4277316561631,-49.2278806018542,137.841135973871,24.3718080926286,111.359229045331,178.674687962804,372.460144801938,363.811720791722,272.503021565488,305.572443109948,-8.37085659007245,0.911304528696809,-6.68151899106988,-6.10826556565266,-9.07022998977983,-13.5505069528502,-22.6301709081189,1.57103351709966,170.618389591708,-10.6036030402445,-4.97338785959013,-11.13445489444,-23.6678303940589,-26.7995732417439,-24.8943399006915,-15.407256633463,-28.3246542267631,-25.0975078336218,-23.0807324702227,-19.8224031753501,-41.6802217622903,-35.1137985382206,-33.7975214991158,-28.8645256479647,-33.537101521328,-32.4495379176028,-34.2625744674641,-30.61183206376,-25.8937277586945,-26.2215479690494,-29.5755276669697,-29.9389989549509,-29.7396538280564,-37.0321027406563,-28.5973829638568,-33.7754065149673,-32.3475571421119,-26.220835301623,-31.7257603299078,-24.0063996628171,-30.9925193375857,-29.0911196402374,-27.3374417487729,22.5045117725108,-21.492618931217,8.89877442198866,67.0020753053687,40.9169767558215,14.17595542028,5.61636583768811,-35.3698352539619,0.651882899961699,-8.0102847395025,110.190581798621,207.298647511238,117.771069814488,53.9219149292673,125.908064803403,263.647428260748,245.32227136271,307.060894507121,41.7228232638127,-9.50649118400236,-9.2029769960857,-15.9701540878155,-13.6703475023941,-15.4555138977087,86.2301811060776,116.728784517303,0.903075061034307,-2.61293497071994,-20.4447229717996,-16.8142569648268,-26.2007644151927,-26.0465803682272,-32.7332622376037,-31.0088380264838,-32.2622131408713,-12.5839554571936,-21.0719787543366,-22.6978625802932,-33.4997641482562,-41.9689080685551,-44.6388244030613,-48.2317760339991,-36.4569486735068,-36.109982792529,-37.245234844876,-36.6938125084568,-36.3264522577723,-37.556125986963,-31.2616970993435,-38.8556261400229,-38.5248863985741,-33.8637816175845,-29.5463704737183,-34.5539253143169,-17.4078980098154,-26.8734850467818,-33.1098924898828,18.048785430847,-29.8449860262541,-29.1760996776264,-17.0607837531063,-31.8096030651397,-31.3054067382041,5.06903506820876,52.4272493738927,2.80075229101734
