"","Endothelial","Mural","U1","U2","U4","Microglia","OPC","Astrocyte","oRG","tRG","vRG","RG.div2","RG.div1","IPC.div1","IPC.div2","IPC.nEN1","IPC.nEN2","IPC.nEN3","nEN.early1","nEN.early2","nEN.late","EN.V1.1","EN.PFC1","EN.PFC2","EN.PFC3","EN.V1.3","EN.V1.2","Choroid","RG.early","Glyc","MGE.RG1","MGE.RG2","MGE.div","MGE.IPC1","MGE.IPC2","MGE.IPC3","nIN1","nIN2","nIN3","nIN4","nIN5","IN.CTX.MGE1","IN.CTX.MGE2","IN.CTX.CGE1","IN.CTX.CGE2","IN.STR","IPC.nEN2.nEN.late.1","nEN.early2.nEN.late.2","IPC.nEN1.nEN.late.3","EN.PFC3.EN.V1.2.1","EN.V1.3.EN.V1.2.2","nEN.early1.EN.V1.2.3","EN.PFC2.EN.V1.2.4","EN.V1.1.EN.PFC1.1","EN.PFC2.EN.PFC1.5","Glyc.EN.PFC1.6","IPC.nEN1.EN.PFC1.7","nIN1.nIN3.1","nIN5.nIN3.2","nIN4.nIN2.1","nIN5.nIN2.3","IN.CTX.MGE1.IN.CTX.MGE2.1","IN.CTX.CGE1.IN.CTX.CGE2.1","IN.CTX.MGE1.IN.CTX.CGE2.2","IN.STR.IN.CTX.CGE2.3","nIN5.IN.CTX.CGE2.4","IPC.nEN1.IN.CTX.CGE2.8","MGE.div.MGE.IPC2.1","IPC.div1.IPC.div2.1","MGE.IPC1.MGE.IPC2.2","IPC.div1.MGE.IPC2.3","MGE.RG2.MGE.IPC2.4","RG.early.MGE.IPC2.5","MGE.IPC3.MGE.IPC2.6","IPC.nEN3.MGE.IPC2.7","oRG.tRG.1","vRG.tRG.2","RG.div2.RG.div1.1","vRG.RG.div1.3","MGE.RG1.RG.div1.4","OPC.Astrocyte.1","MGE.RG1.Astrocyte.5","IPC.nEN3.Astrocyte.8","Endothelial.Mural.1","U2.U1.1","Endothelial.U1.2","Choroid.U1.3","Microglia.U1.4","Microglia.U4.5","IPC.nEN3.U4.9","IPC.nEN1.U4.10"
"ExN",-31.5173699916302,-23.948507243438,-21.078011762093,-59.3444724627739,-19.8134698967994,14.8466343161856,-16.1962601436495,-47.5994981759562,-63.4019186292561,-54.0702532334291,-59.3391246726689,-61.3705761401137,-63.0900258571493,-45.9732647105312,-46.0922551856212,35.3084341569884,60.8230245215159,9.88691967789386,59.89274020343,120.921576769074,125.862591390714,-0.445993682471014,-18.3342377236788,5.82353225204232,12.5238854306965,-21.8373475447555,-11.8654019439278,-22.0148684917886,-50.2206648246878,8.04382944932967,-63.0230881893417,-51.7503753291385,-37.5878053399306,-46.7035055169176,-32.3099383542008,35.4754264604821,1.42895339364618,3.67790697043787,66.5818274734982,-8.32845935757606,20.180112380094,6.51531319020361,18.9659197448395,2.84830219124784,13.1001184322816,-4.95691498115684,111.161878037465,130.091474666017,67.1438712966231,1.7538078357505,-12.3976043181175,31.3142087530191,16.6488809560923,-10.3037493805502,0.0299847248012793,6.74488503837786,50.0955594121975,40.5839867453947,32.4828130117541,-1.6003931222348,13.700290466585,13.8372566592311,9.44578510059101,12.7412185930788,1.95921799727154,8.84183250982555,35.6770076294848,-40.1073703268034,-49.4819581152818,-48.0374191727902,-50.1787817505406,-59.0914379651225,-55.5680772301218,-7.10613899154574,4.01512825421484,-62.8592563094674,-63.463162760017,-69.8989755568177,-70.9536666326027,-71.9141978153261,-36.4662959417948,-55.0371744321518,-33.8514582015301,-32.1428082599633,-45.6339949550996,-45.2388996775701,-38.2954869053231,-7.75209000507391,-20.3553821850573,-25.9021020941356,1.22508388596919
"PgG2M",-0.0923393068439377,-2.3700994984924,3.50345072941205,86.3505791389358,-0.864890796022576,3.09676381590807,4.10265037241596,13.4089816432058,27.8140948241533,20.3145611311729,26.3473327239142,40.7565324628157,106.423945229465,118.732584391988,111.400274098388,3.83262933764703,-21.9669156284277,33.7738621182474,-31.2652304485087,-33.4105665175858,-18.0468541133916,-38.3481763996436,-35.2458046025356,-37.9158309825027,-10.8794398588759,-31.384053104225,-31.6900865766913,-0.336412524020086,75.1092228867026,-26.8154438038705,39.2247125942782,60.2518201150354,102.620749911487,118.822692956419,78.3662436183465,12.9427335701834,-16.8111282610868,-23.0870924650936,-30.2797698490395,2.86955459512356,-14.5558719428198,-34.3584594105648,-34.5262358499088,-32.6394602272603,-30.9284168976486,-29.9067343118154,-23.8865435405285,-30.6312433070737,-4.33123112370675,-21.745969144087,-31.1999465432235,-37.1775891175373,-42.1813839026768,-40.2548696898399,-44.2021160235566,-36.4006285723456,-20.6736800507297,-27.994981017852,-25.3088387729901,-14.6473574025653,-22.8023216166799,-37.8388012985303,-36.3865559171862,-40.716367538087,-37.8599599827687,-33.4826627779902,-25.8205564899983,101.697161719937,123.372691060028,121.140568079734,124.24564291243,112.917995187915,96.5543083201137,65.3314463228764,54.6368643937515,25.4127335920825,27.8553802076796,83.1436257990282,55.8892748978574,49.0274319119609,11.4953009592566,31.3459901253954,48.5638382563087,-0.841840547424737,51.546099489598,15.714498961376,9.79146941123414,6.46897504986626,3.43183491346613,22.3459846841177,-1.90225049827596
"OPC1",24.9283542161836,22.4616019816713,35.5966613299005,69.7904468054421,21.3241918507124,11.4304104412069,57.5768186365989,49.8854278164343,48.7969304184886,48.2685922251138,51.5998759105431,58.7053518400061,72.2948863616571,60.2898517367109,65.734501652002,0.0260607343127763,-20.2247967270294,20.9725826123814,-25.5123036784439,-38.5699488960392,-29.4551936891383,-23.9062096115197,-20.6846839132297,-37.1720957361466,-9.91395896404629,-21.3131139856685,-30.3627669398595,11.6845080573939,58.261727215852,-17.0755334661149,55.4897425219903,46.8562182425385,59.6257330655104,58.5823189339473,42.7668012696482,1.74528476824796,-11.9006868553815,-14.0264359053551,-32.7682248648454,2.18529247021423,-3.32981358305073,-24.859111750813,-22.9031228758912,-17.4119383484223,-13.377674795759,-15.8384506120282,-31.1793249419032,-39.5613649310021,-13.7700679362402,-21.8383965900543,-26.2881577068066,-30.0362623686432,-37.5312032862652,-24.5602200979813,-32.6781045312937,-27.1632859926602,-25.3014226266968,-25.082744259194,-12.0844897125545,-6.7013155123453,-10.2172933119077,-27.0080620646461,-18.1458648370875,-23.5888149790098,-20.4315926756064,-16.380940689557,-15.056231504088,56.276284132366,66.3628365346585,60.8444745492868,65.0034046955534,64.1503661368618,66.0194725831917,37.6129722915897,33.6659719198876,50.9387679423537,53.1387782626604,73.3336951543893,66.6837584236511,63.8810145442584,63.5687532787819,72.3192953094437,65.3891451761567,30.0071505818053,60.5625480812889,52.3309137506077,34.4460708856056,23.2120079899261,27.5856163683881,43.9686752050693,19.8260278713181
"End",149.228138342172,76.9718236063234,37.4656529611165,43.3451467728073,27.6539721870528,45.1771698023636,18.9704953856032,33.9486289782979,21.1861363922229,17.8583064927238,11.8444934713726,9.52248079984973,4.8788528373751,-2.13091921059892,-3.30670417111414,-7.77697816859648,-9.80300009916188,-8.68125372735247,-12.9189800485192,-18.2973577193334,-20.7582459389877,-12.2413946707791,-8.21500057494455,-9.04232610881022,-5.52187214931993,-7.06397945025908,-8.01692942232983,40.6076094033408,5.36921802776161,-6.37365822499177,23.4124086969387,4.07503538194994,-1.79492207369595,3.56453368232851,-1.97957867660316,-8.19954653500139,-6.1898218969896,-8.69068080586244,-11.640572524399,-1.01262859825586,-5.64745688847881,-14.5020697705197,-15.302366508116,-5.4908261870756,-2.49485351997344,1.95322033052545,-17.1970093580062,-19.9302462840228,-11.6644397683668,-7.85825078808898,-8.83433100635049,-13.1377748192308,-12.0999538134373,-11.0317898117537,-12.4835626435584,-10.1950372562941,-13.074716922302,-9.57416956097514,-8.98322030959006,-6.07549344633755,-7.69147453178401,-18.1904782573979,-4.81467861611393,-11.0860692537668,-3.18498982997304,-5.41876189876471,-3.57675446057442,-1.83376434955149,-2.82151010148349,1.63410920060934,-0.843237198472916,1.45914855451402,3.87143922166781,-2.64357246840545,-6.49605107133489,21.1844889735897,16.4566473895002,7.94667034988253,13.5808821104958,20.55410973963,30.5530618788312,29.1121746104404,18.5298182203141,129.840961516636,48.4423208451223,109.7070757628,96.0017170024473,71.0749572225133,66.4411660580422,53.2871655356373,28.6964623310173
"ExDp1",-14.6096562474731,-11.7760940694153,-13.2218067153201,-41.466189192705,-10.2844182217098,-31.5722737019709,-2.63377041758421,-23.7966225793784,-38.453795601508,-34.0279520665377,-32.7180042684432,-42.4407925619353,-51.0936379261771,-35.4478521501109,-46.3025261493714,-19.7060222671679,-10.3720152883165,-38.1834766515054,24.9941278409875,-2.31629705529933,-15.8499328820922,74.8861020904265,93.6371251077011,44.9270566058528,11.3213069512049,52.1340408346799,45.383419981094,-0.365338098503891,-50.2105413167671,33.8963304417711,-50.5000566004144,-47.8275119474011,-41.9618357984264,-35.6318882922371,-44.0483723239381,-35.0315786356868,-10.6876139330278,-12.9970200972178,-19.9068446015526,-39.6564911342012,-20.7541832763688,11.7006122946446,-12.4385749514595,-3.16767668416476,-11.5880083790303,-3.75036019704066,-14.772854003432,-10.073342053477,-18.3563841362879,28.0261896297886,44.730607074137,39.8921698536945,48.3006747988361,91.868291799046,84.3963261973306,59.8658073445824,18.2932307678275,-18.7134550456795,-22.7582294881578,-27.8111888270626,-27.4936448656336,-0.646462233292392,-8.84225784177888,-5.06719559884045,-5.00024636438906,-15.6768924099784,-4.00382606788998,-46.173880852933,-42.5862647259031,-41.0849604910083,-42.863277873757,-56.8018320198452,-58.4843161781317,-58.54801824516,-50.7046199785163,-38.1707936959309,-35.9773344521889,-55.396391937996,-47.4702773134804,-51.5113759688049,-16.9322567776837,-35.5415725087934,-52.9172963352164,-15.3866282773472,-33.1735961326721,-23.0817100605947,-11.8654613051085,-27.8205282524861,-22.2200725100182,-41.298651065053,-26.2842202746967
"Per",78.4502019321124,100.597092506288,49.5355167052704,53.8020394768733,25.332056847579,35.9837420361331,22.3277299291169,53.7322221906669,51.7463963615789,48.5070373569141,41.7921729610749,46.1072682387088,30.1012811873235,12.4649234240792,14.0248638371039,-9.6476335431458,-15.199610196098,7.43593084437435,-28.1622191123522,-43.7856045942296,-32.3705098623069,-27.4746372295107,-24.4406747786987,-30.6108621521309,-13.3342164602981,-23.4890716484268,-27.4026907063756,28.3356705485879,28.2050664096196,-15.4733471423059,46.7525949152891,26.5739571749067,13.5767335277972,17.5169629661399,16.4259144060877,-2.68887473338563,-7.91123039369511,-7.08392999428623,-20.6578591748171,15.224726609055,1.61355843398825,-15.4210980999651,-16.9083057320212,-7.71196413084643,-1.51077735034477,-0.674645275271407,-28.3999031924498,-42.892509958737,-22.3179393356447,-23.4179038689281,-26.9652710601389,-33.116330150075,-35.3174666577028,-29.7143785753543,-34.6668787888379,-25.1005740571265,-29.6859624491062,-15.5364578576402,-6.20995714804708,3.8875370103622,-0.790000819465931,-18.7242535823014,-5.10558775166095,-11.3743657415197,-5.82498127408218,-3.76991431442667,-7.65018396162941,15.5334300173498,13.9721130168961,17.440240783375,15.9727637209568,23.0941066312091,27.191769659166,12.8021973738338,13.0444633824319,53.0291907857977,48.7162195631832,43.893202584955,51.995593744247,53.1356503278732,43.274051070996,53.3569963003527,41.0457818150814,101.506438846971,58.8156491815089,95.0187490272802,68.8485562485463,56.3738375522089,46.6142679209582,46.9640550071821,26.9153258679223
"Mic",51.41973639797,41.285070376332,35.3736822870838,33.0037993026037,13.018328375381,89.8258944454165,12.9451207421299,10.7677899090017,8.98827997388931,7.40174049300999,2.4002112655984,3.27004425866718,0.99477162055644,-2.36247321763047,-3.11283190993095,-4.86606636333398,-4.03795052323825,-6.07056538229425,-19.3844272261708,-20.9680948272323,-13.6830769412603,-9.74310740414994,-6.23622733563914,-19.4032998860625,-8.42387153480581,-6.62698601957102,-13.6457536075193,32.0391379619915,11.4183264813744,0.701486092255806,18.5689729765108,20.9030448169436,-2.00368576714425,-1.12971672972185,17.1947290485357,10.4046473513002,14.5492063048875,33.6091954391736,22.0129288200126,38.8866610405659,31.5476883089684,25.1355598365835,41.5738213625274,27.2086164631413,30.9237346086939,35.238911925167,-11.6811902045133,-20.5187820995217,-10.6755405924486,-12.9762902823632,-11.1970479303024,-18.6664451270978,-21.3187747011132,-9.29714041672142,-15.4105582131842,-5.90059726145549,-10.7874700890867,21.2632269125099,33.3738350667657,43.6871336955951,43.4838261391892,37.4467575800464,34.5554941125707,39.9473863435989,41.3188716815613,45.9611071929936,27.9862551708115,6.7782216921103,-2.85562672891254,1.49130982463073,-0.765729542822698,9.08261214362498,11.9658538034283,14.1731165020763,1.16288290107444,8.69492067626477,5.14168101175446,2.80917352666144,4.88642669138489,13.1069949153851,13.7046735150923,14.9938177760615,12.3208939375101,51.3781958698087,40.9132580190949,54.1270779948263,48.705824518665,80.7507916197927,48.8639412594581,38.6826566034895,39.623800811734
"ExM",-32.2975521708013,-22.2265636727678,-44.8331893885442,-71.0921199639842,-38.6280063421779,-33.3802632607569,-27.641298448148,-56.8968058154003,-72.9929378819564,-54.674380052433,-58.8799781277426,-69.8326654037512,-70.1990734041677,-47.9558933059966,-59.4683854866882,-26.6952481685613,8.05977884428883,-21.5471288857052,47.9515555067083,75.5584849195496,3.05535519164008,43.1837054549058,26.3606951996952,110.610702005033,44.7146518863674,67.712504813733,129.214622916389,-14.2577397105249,-49.238692059111,32.3891727632001,-71.8250025588644,-80.0406209058695,-57.8753916714156,-51.7562171298573,-69.7414067483533,-24.2962236898008,1.11847247714405,-32.7297469472264,-5.51461893917742,-52.4710071065417,-43.4445702350626,3.16207275952107,-17.0636173730859,-1.08348192049036,-27.2771929611148,-27.7320474934762,9.48808729296355,52.8319693043991,-8.29774305304912,95.9417505166542,103.240124754497,85.3194003672069,117.406289890976,40.1857376539873,78.7876781808494,52.2429710992033,23.9490675084827,-3.5976453761574,-31.4688861181764,-48.707374675743,-43.5710875685924,-7.86014519818746,-15.3709344405802,-13.1780936589403,-24.4697482026677,-35.2213144951309,-16.0713975499733,-67.5356134198987,-55.6366007119635,-59.5395334611141,-58.8991989664469,-78.5195309204695,-64.0850227356027,-55.4245322211937,-38.4787912200719,-67.1707324756057,-64.4237091208229,-79.1166588907184,-75.4582098922476,-76.6816700927983,-51.0558364304075,-74.2744614296096,-68.3382510962034,-33.0872579145414,-67.855108167643,-54.7738757710367,-32.9303621516938,-42.5902908786382,-48.8542205579425,-61.0376883717926,-45.5993327106265
"IP",-11.0280727104676,-11.1888087349362,-5.38780765129763,-7.8126587115843,0.62226106062308,17.9186293977163,-10.6563797880422,-13.7023149758847,-10.8507802596221,-9.58340765784352,-11.0183502011838,-4.96025506690541,1.43845402101152,6.11514771717136,17.7636527427147,81.0310559106921,49.3056145937969,60.6822320322103,14.9162410984089,19.841840526903,44.8314686918899,-28.1954703615512,-30.0793254455014,-22.5704380863454,-5.55823792863824,-40.01846416085,-38.5977875000813,-10.9702164177407,6.5833998142892,-10.3538894252807,-1.25750759317167,17.2444298406698,20.2202367064043,2.25144977271216,23.5368368427039,37.3476319555544,-2.30903565231204,-4.65929815739832,17.1539385828417,9.38454568148279,7.74884846689551,-15.6191540725987,-9.66286299431492,-10.098028284481,-1.18901608253597,-10.1500338003088,59.8912329710083,48.3256871711362,85.0795225599536,-25.2452073763453,-39.095956989975,-15.2760633347573,-22.5781343798556,-32.0214854983671,-30.9003480193437,-17.5751022614635,45.5720077834824,7.3243781742871,8.37088647429489,2.00636787250577,5.46016741229137,-14.5428363194114,-6.74251462804469,-11.3536865129347,-11.5130806553989,-2.62923604863014,26.9195621503559,22.369139265472,12.2108941607586,9.218965322014,11.2188431387936,15.7542661770606,11.6142405440339,35.1761039453594,66.5054455392228,-11.0621574756918,-11.2843145913672,-2.14544251903849,-7.09508783547094,-4.3346634122514,-14.5847728509754,-10.8186897182688,23.6321742108499,-12.6898647172266,-7.97999797980559,-12.6883095613432,-13.5493071694242,4.97339558597495,3.16578776312211,14.3445337034674,23.4717659474659
"ExDp2",-7.56457898767766,-6.08234312297105,-6.20715397718884,-33.3673165368681,-6.72111638090139,-22.4117520501561,0.632361282209544,-17.6268432650631,-36.6334307055557,-35.0196604890505,-36.1085938081105,-42.712006936899,-41.5670921880907,-31.2042904617243,-35.7398186172796,-17.5308095331411,-11.8535813606085,-46.896626157267,11.7904770936112,-12.1773422836434,-19.3280009498959,76.0036221224451,111.513099003245,45.4294244160058,9.79559552096736,63.2610094675778,42.2194617312277,6.61608295675585,-42.2522121140507,30.3524820040281,-40.4501527440131,-38.3844486507128,-32.7991970653171,-32.0731574888649,-35.676910014061,-35.9741330847602,-5.11750904220268,-7.57582079408373,-19.311908309179,-31.3989366854247,-19.7474166058991,15.6513536150063,-10.9306577921401,2.09144337055586,-13.1348383703716,5.27484827178424,-18.0818731176336,-17.4964921417911,-18.5375731687988,30.9263134357185,61.0548150932441,36.8370993940782,50.1470700699183,99.569769718867,87.5768412032188,54.5972117025631,14.8777135892505,-13.0888535197938,-19.0952824975078,-21.3029295040013,-21.78937256842,1.97239198395778,-5.23282193315869,-1.79690417014183,2.49533511661938,-9.01694795801445,0.485132995328535,-35.3863743824413,-34.8296518966968,-35.2030247516245,-35.5414701405514,-41.2610471588718,-44.7042692292324,-48.5046372006973,-57.7155221402733,-38.9397722770461,-38.8579708910302,-48.999965849416,-47.6587407675472,-45.9668333578572,-10.5800412702577,-27.2949978652294,-46.1190443609745,-8.41205869215319,-24.2525370391921,-15.9699102487442,-4.1152936742663,-17.560091970324,-15.7023281140034,-30.3838708763189,-19.5112567699721
