"","Endothelial","Mural","U1","U2","U4","Microglia","OPC","Astrocyte","oRG","tRG","vRG","RG.div2","RG.div1","IPC.div1","IPC.div2","IPC.nEN1","IPC.nEN2","IPC.nEN3","nEN.early1","nEN.early2","nEN.late","EN.V1.1","EN.PFC1","EN.PFC2","EN.PFC3","EN.V1.3","EN.V1.2","Choroid","RG.early","Glyc","MGE.RG1","MGE.RG2","MGE.div","MGE.IPC1","MGE.IPC2","MGE.IPC3","nIN1","nIN2","nIN3","nIN4","nIN5","IN.CTX.MGE1","IN.CTX.MGE2","IN.CTX.CGE1","IN.CTX.CGE2","IN.STR","IPC.nEN2.nEN.late.1","nEN.early2.nEN.late.2","IPC.nEN1.nEN.late.3","EN.PFC3.EN.V1.2.1","EN.V1.3.EN.V1.2.2","nEN.early1.EN.V1.2.3","EN.PFC2.EN.V1.2.4","EN.V1.1.EN.PFC1.1","EN.PFC2.EN.PFC1.5","Glyc.EN.PFC1.6","IPC.nEN1.EN.PFC1.7","nIN1.nIN3.1","nIN5.nIN3.2","nIN4.nIN2.1","nIN5.nIN2.3","IN.CTX.MGE1.IN.CTX.MGE2.1","IN.CTX.CGE1.IN.CTX.CGE2.1","IN.CTX.MGE1.IN.CTX.CGE2.2","IN.STR.IN.CTX.CGE2.3","nIN5.IN.CTX.CGE2.4","IPC.nEN1.IN.CTX.CGE2.8","MGE.div.MGE.IPC2.1","IPC.div1.IPC.div2.1","MGE.IPC1.MGE.IPC2.2","IPC.div1.MGE.IPC2.3","MGE.RG2.MGE.IPC2.4","RG.early.MGE.IPC2.5","MGE.IPC3.MGE.IPC2.6","IPC.nEN3.MGE.IPC2.7","oRG.tRG.1","vRG.tRG.2","RG.div2.RG.div1.1","vRG.RG.div1.3","MGE.RG1.RG.div1.4","OPC.Astrocyte.1","MGE.RG1.Astrocyte.5","IPC.nEN3.Astrocyte.8","Endothelial.Mural.1","U2.U1.1","Endothelial.U1.2","Choroid.U1.3","Microglia.U1.4","Microglia.U4.5","IPC.nEN3.U4.9","IPC.nEN1.U4.10"
"ExN",-33.064139287536,-25.4857344879279,-18.5386373786044,-64.5309435911528,-32.0167584960028,13.2273830610394,-35.6269828523182,-66.1089872768664,-70.8179580845001,-75.0545261198428,-83.0930982240103,-79.0386341234679,-69.8937456469729,-48.7776410848515,-49.5636285066092,75.2830454795626,138.624318467769,17.8608913109578,69.2376965339861,97.6376654266348,132.430449549003,-20.119706275708,-37.2379732641453,-26.1959480476971,12.8735087230821,-35.3826317788163,-6.78164877868502,-10.3012465201809,-51.3435662861099,21.4921365672357,-64.963094899006,-47.7139619437024,-50.9263805989122,-48.3699094496751,-46.9215079610456,47.449434483341,29.2521378948233,18.4687723587832,26.6771245301746,24.7461565289551,40.1254073852178,31.5891885264335,30.9399794237087,22.7722974171223,12.3933654270089,31.2669141446883,152.576036708088,132.971628357858,105.936112555083,5.69494410992883,-17.0489331736554,39.5981148307587,-1.47960553888165,-29.6067345659262,-18.4424786834417,10.3593430121437,70.8204695598819,30.4961834084443,37.7776591061548,22.8428431933329,31.4582580424542,33.2737962166095,18.8868109225843,27.6140646371581,32.7419375189321,33.9636332967835,54.6409725609277,-49.8308847497335,-50.8961191156954,-50.4872905394232,-51.1886261485557,-54.2039813466615,-53.2151182573352,5.48126312276459,13.2119645500358,-75.2121700480735,-80.9867263237421,-78.7555822822036,-85.8078505369028,-81.5129884147029,-56.356229258791,-72.0291923681733,-43.5594535707051,-33.7066076818987,-44.2690497216029,-48.3904773288349,-28.2696832286056,-2.46097567438301,-24.8966310776269,-29.5761726976107,13.9100887665884
"PgG2M",-5.24658918136292,-2.20560294608223,2.08284774242124,71.3554473235633,-1.75394882085219,-1.86134582780279,-6.70914574843851,4.42118351024955,11.1129103077276,10.4078535957024,10.7273750784891,30.0421541185156,73.8524119422728,87.0318322122631,81.4167455015636,0.805668967369246,-6.57386966468079,32.3570977333483,-19.2266896360152,-41.7212292482946,-24.3290006389644,-36.0736614756442,-34.6927850343029,-39.1655689861377,-24.4024181298337,-38.9488867383813,-38.2699936431349,7.85034901409561,70.8449837549597,-23.0549844719987,25.6693099520076,52.6072851120983,80.1484106874674,88.9131129510644,81.1238598733545,9.88891241958005,-30.8788518620381,-26.6609702186382,-17.3682987648106,-18.2506657069701,-16.9670309457365,-33.4805755340859,-31.3070038163355,-29.5961819014359,-28.2904983724906,-27.5027203896194,-16.5126524370468,-29.6054216640612,-7.60707229829818,-38.0026139128605,-42.8503150655653,-35.4009591717093,-41.8910308433626,-36.2404414882124,-40.3492221299124,-35.8873258232446,-26.6461176005665,-25.5612633902275,-22.0377745243935,-23.9711588156498,-23.9073294906508,-33.9115422510819,-30.0462261033072,-32.8721039855554,-31.36225737874,-29.0087059028615,-31.4487532438016,81.6952595064863,87.2767394870273,88.1097581526992,88.1000995210599,80.5113826660594,76.9010539966661,70.6293718127697,54.7825019319126,10.9450375233727,11.6595706027989,54.0976592008689,33.8860053526749,30.6353120332786,-0.991396400013231,16.6377838395155,37.2417406616372,-3.7168162899111,39.4285754473767,15.1608490744375,13.1563428571587,5.21744720977032,1.41965486913447,15.2042127556046,-4.34487402471238
"OPC1",17.3861836225909,19.7924439865835,17.1724335252471,48.5128370148861,52.7358491822195,2.62020053399179,88.0061469789947,77.4150838288249,75.3953753185611,66.0664405507729,67.1871032009187,73.6634037464977,69.8719465076434,45.6889457602165,46.6016354551054,-21.5142031480609,-38.9222345645075,18.766236790838,-33.558707239873,-54.4458336161105,-51.2536348279045,-23.0600996360257,-22.4028756692348,-32.7205865044763,-29.8494060752873,-36.2989571886896,-41.0051692560465,8.79011369448001,56.2244284605756,-23.4646199645555,76.3253577750587,69.5550806590357,45.2608677663911,47.7061952570093,42.3762734945473,-23.6848813544722,-49.2821221409003,-35.9404827697135,-39.460761160971,-33.2630203627328,-29.3367396532054,-44.3847912307882,-38.1295473693678,-35.8432232146102,-24.0121899117749,-37.8203489599367,-48.9336990380633,-56.5695341073006,-36.8502710639503,-38.9067476205968,-40.4349319053906,-42.6115233002358,-39.1619567872063,-23.4256042417634,-32.2243723760025,-30.4090434507291,-43.1478834818,-48.7864327192834,-39.7031263225761,-37.3464912772806,-40.3077747315458,-43.2541545598744,-31.5359367621797,-38.5455359071245,-40.8987365416247,-42.1114519666561,-36.7201049448007,44.5144725933256,48.3167032988122,47.9152501800675,48.9362223259091,63.5552038720816,61.3208703051187,29.3304381279405,27.4071530131842,72.4066919450082,70.4833482934095,77.3010953084232,78.9411811128649,85.3882381924141,99.3462856777006,109.560673749557,94.688128456115,20.1108577495015,33.7747581108616,28.6123839157033,20.0741784396353,11.9980425477317,48.6108957941284,77.6173885211219,34.9223893264913
"End",130.372034020387,89.3622395286006,56.105117481174,39.7491013145225,20.7674160379216,60.9194814714407,22.1658696823742,33.5814667951472,18.4837309278019,17.3422947368314,9.53557161700573,7.37039457843175,1.58324979939475,-2.41181675956144,-4.74152744048733,-19.0295608895725,-24.4165649958013,-7.00468049631444,-24.1911309690311,-31.1565290443661,-29.849884909086,-14.7807624707406,-15.244713254345,-19.9530685859542,-15.8478820061681,-23.4874763585507,-25.6794925840918,54.8177425967897,10.7516463653623,-2.96311928350412,25.3242122891797,18.0302158868627,-2.79692296744479,0.593547516628975,-2.9954901560349,16.0799622723407,-10.2099356130221,-4.86951411643161,0.598385782720561,-3.27378168774388,-0.0620541934242044,-13.9789893605068,-7.8718675496162,-10.702737494102,-6.00852188555442,-9.33003732005889,-29.0346219625091,-33.4625164914202,-26.3458643594577,-23.754191426741,-26.5883709042177,-33.4547162285985,-26.8330822431099,-15.7165049389817,-20.5367097211062,-12.1370671651506,-25.555523232716,-5.05740847122664,-2.32230145131912,-4.6177145453548,-3.68599058673191,-11.4370492242495,-8.49204779038063,-10.3003872716008,-10.1497650519575,-7.52974611343436,-3.64754286731661,-2.84416010470542,-3.54884809505535,-0.724015896380016,-1.97114932003986,6.59838627180436,9.47780582560235,16.9015536957133,1.76532333571284,17.987524822141,13.3453020556046,4.93777100247584,9.89127426492353,19.234495828866,33.0069995604222,30.1959519631681,24.5982807836812,120.546033439629,55.4449687505247,110.737583692949,92.5196292649755,87.2002311203292,61.1400020662819,54.4770490477981,43.2719862385114
"ExDp1",-16.4131474641188,-17.7577923839614,-11.3984486826863,-36.5455326047133,-22.0355790312357,-20.2475263812614,2.9246870598111,-35.4143161829479,-52.5815002306094,-56.154067257512,-46.8397701740281,-59.729627943508,-49.6348888110029,-34.1925164078977,-44.5889203934652,-25.7739296134073,-32.8124860307521,-53.9087495407036,33.2366079077252,1.67019186142241,5.12249851139536,124.303194422368,131.610832015397,92.3781627647571,29.5254407565987,87.0126116706519,49.0471210023892,-12.3892563278414,-56.9806218659787,26.2792923438563,-55.6057786323118,-64.6434073368335,-43.5990894424804,-34.6534484530034,-41.4795584452601,-46.0904756129663,-6.27391921843007,-13.2652835178266,-24.0796655863177,-28.9083515483116,-29.5615169413333,-3.98259885256228,-4.59388172150637,-12.478251953799,-2.04106737883813,-2.22829808402378,-16.7722979120604,-9.25052338386791,-21.9660786311828,47.1406956987561,77.4934228661315,67.2247529030036,92.9932202456557,132.835145363699,127.078375601373,76.5405433129001,35.2519229001416,-17.643525094543,-26.4601966264532,-23.0296021529007,-25.1840160412809,-4.5402541626355,-7.30406711224411,-6.11460200209762,-4.57740778692984,-13.6373311771973,0.244830988119091,-42.6953338093484,-39.873138681679,-38.531102470074,-39.7823248048253,-53.0980821148015,-57.5064327179526,-65.6137021182236,-70.7654121132856,-55.872301910012,-51.4311419480779,-58.4141636733073,-59.7357179595046,-61.1643096893087,-17.5278129519622,-40.1636316753906,-69.3374579858531,-18.4099292952631,-26.2001747937531,-24.737351554815,-19.7707148764439,-22.9340930347561,-29.784284694414,-50.4308514635377,-37.8027620741772
"Per",79.2616422468719,124.335712419947,79.2033875484758,61.9413657163191,30.7163277337713,36.541761180115,24.927246821137,50.7133035699975,42.8370080054678,43.2289789789794,40.3323918296749,32.5611747373842,20.5648496614529,8.68383518047749,7.68177972258122,-24.601868591744,-32.8799970998626,4.0747719682771,-29.1072735025052,-53.2034461851797,-48.4773067596173,-25.4312603929557,-19.5128369580226,-32.2310031788009,-31.9633402383745,-33.3100670775238,-38.2114497872346,43.7101316631087,28.89973640771,-12.900933346302,56.298184846644,29.180113961363,7.70088270530638,11.9185209423447,7.62576077480784,-1.30393042590634,-26.0324361654387,-23.7422322653476,-13.8621542241778,-7.63907600352561,-9.16501357620175,-31.9384919308667,-27.0953302622608,-21.4861824598933,-15.7279234584744,-28.3369365005608,-45.0009919785359,-57.2539745437602,-37.9120769835121,-42.5675045430034,-40.278655671569,-43.3036240107453,-41.3821055498959,-23.1990269996379,-30.2902447915076,-24.3607546087816,-38.8736535582993,-21.9994337781218,-16.6537460224406,-16.6987517122691,-17.6569485630992,-31.8182347323857,-19.3550713530376,-26.2387787228679,-29.6875714175664,-25.3691138790645,-23.763728100827,7.90052817339882,8.65034905878161,10.5635203364705,9.95525531799007,20.8023881861653,26.4736726326399,18.6409685495467,12.0082938339161,43.9806230343004,42.7746836518025,28.533055879751,40.2376882305318,53.4451006256451,45.6991601813899,54.474014622515,49.5164381338066,108.564200401874,79.6902669491844,105.626896935541,81.5242004002994,60.9973027425027,61.0075792691668,63.2524097118209,41.4318988725856
"Mic",66.7634659681365,58.8585506285873,48.2528927658374,37.157245903562,29.9261281442232,145.62879158399,29.6968780797505,54.1323313544964,41.1700581573889,40.4943837810575,33.1323394399282,33.2885381238613,21.7955900232684,9.24894053947546,10.6843797036163,-22.8976400527149,-37.2689501345875,6.62134408977847,-27.4983930811297,-35.8780739171225,-40.8840105938262,-20.0066742006239,-17.4640890419246,-28.3077861721497,-22.7472301339109,-28.3501810241865,-36.7849622061719,41.5909982903048,25.1632125402128,-6.53872557816782,42.2962730730968,25.2338151326497,9.66183840360553,11.1053371125888,8.34772431475744,9.00733196861323,-17.3398737821639,-4.84341315629139,-3.39579294866086,-0.776461791818056,1.43814354411974,-11.554926848612,-6.40996607255403,-9.99445940950035,-3.22904330843856,-13.6908739505779,-45.5393381118159,-44.3231536053479,-33.3932958244872,-33.0251309786561,-34.6682384329624,-37.0581922361084,-34.5120876313307,-19.4643756250488,-26.1365380435127,-16.2708315009813,-29.568216108344,-11.4151468769619,-4.17356283581186,-2.95664128013144,-3.88825106862567,-9.67437792802697,-6.66356637256555,-8.91376692546749,-12.321673633818,-8.82782108985328,-5.98892516931958,9.17106739535461,10.2216863666442,10.5587118264831,10.6596825655793,18.2725774183567,22.9539200702523,22.9264901982175,14.94173133083,41.9133183187286,37.3608847589024,30.1622186839055,36.8168106736651,42.7711913957756,51.097033984434,52.314576934743,44.1120174159528,69.4978654307343,47.8645353365874,67.9007513327839,66.566405510385,135.105290680379,85.1373511402768,83.2558334071162,65.3330948742137
"ExM",-36.2485790217167,-47.8955398541303,-51.8596534294473,-75.3506738911752,-59.7207077562863,-42.2232300571304,-33.9174735741591,-78.729330316599,-82.325456409628,-88.8024734798442,-78.743757807542,-93.9101808566926,-82.5039189263544,-58.8257774110233,-69.597024934536,-37.0274516282816,-30.8550540682431,-110.96101215117,24.7210932859542,66.4162514005091,38.6294554801263,42.0244110675279,36.0723997473595,107.235661450117,91.8152691259689,111.040727344639,140.568418411226,-37.313029779112,-79.8093034902313,21.3592613642232,-87.6386216063601,-96.9818070460873,-63.874383544092,-56.5688238202785,-69.0741997368005,-50.3082932129865,-5.45311533510459,-25.1031487244642,-26.3627229734838,-27.0540580366594,-23.271190542845,0.88739990412622,-24.4476550811497,-13.4982978988521,-35.8828200476604,-21.2952307888578,8.07384910119283,45.6036721011179,-5.3421484654176,127.920757461811,127.907483359676,88.7573822819153,108.605805542513,44.4192115165122,77.6061812034151,43.3470188455028,25.0831915810747,-18.0908460444442,-22.532735476955,-27.20459847407,-26.2274604844239,-13.1976712441173,-27.1793817075541,-21.9969033544705,-22.6715779278674,-25.206328720136,-19.7487256340152,-67.0421164893515,-65.3097655721208,-63.2868183268009,-65.6376909637395,-88.1494043327138,-86.5509960004005,-86.3147935357156,-119.502906293878,-87.6724560166593,-84.0409639092421,-92.7283256431327,-93.9571865596752,-95.218747715039,-60.6856274411338,-83.4607744294626,-111.348501323468,-48.2065006821765,-72.4972927547339,-64.0381777219609,-54.5811186206839,-53.9591545143536,-72.2076993267509,-94.1317851688904,-78.7456670669137
"IP",-12.0714560297075,-11.5911183694018,-10.7566543992179,3.7642648430662,-1.90963649054668,4.1954385911951,-16.0087249916227,-10.908978015092,-0.696772063936089,6.6735804243591,0.0541609852596808,7.07549998675409,19.205681123152,27.0379887294835,44.3230140557705,101.242682626605,89.2276565847753,117.79456847353,24.9042172893593,13.6846546720643,43.2804866500335,-49.2600929090126,-54.6233982566077,-53.5887402616728,-27.8058430838556,-60.676954272923,-59.7906114861162,0.0361339346080613,30.3421220855696,-4.60518786894783,8.17495119256103,34.2958446657569,32.2602096234626,21.3463786799542,31.9668847198518,36.8712277302431,-14.1639341378635,-18.2300525700258,-13.8610243055848,-1.61060929079984,1.84406040601622,-24.3818796053159,-22.4560295198536,-16.6721359159599,-21.6792251838628,-14.8721361370477,73.5757959054766,50.296173803456,91.0261597582972,-45.6232622656604,-58.5468203604001,-13.0478746945024,-43.030621433351,-53.9880007121516,-54.4470016204466,-24.2543216600559,49.942462731421,-14.7901553599007,-5.87405707225118,-11.3845722386702,-9.23578793539827,-24.7662710871941,-20.3526753930882,-22.9789935036727,-19.9019994710708,-14.1729890710395,26.2101345351361,32.6849703357965,36.8509759715464,27.3500290676948,32.9182239592588,38.532525134059,35.5899107370164,52.063337727405,112.602885449903,2.91707858418795,1.46971784842197,12.984991611496,6.80579728322475,7.26837050006388,-15.7372569438004,-5.6480433394642,45.0133407425834,-13.4373206587375,-4.54276481644627,-10.7459601427169,-4.8370559985634,0.304779673341356,-0.727396009140691,22.5943971325723,31.4127567039131
"ExDp2",-12.7102798675775,-20.9977033359647,-15.0773099219745,-38.8380677023816,-18.6974280508633,-19.2965700887726,8.71669962178872,-38.5810858183272,-44.0951494134461,-45.1705966212381,-42.1477967234047,-51.0956616840809,-49.7607371414149,-34.6062380633625,-41.4648184883066,-23.4290517324708,-32.2066299080164,-50.5224774999996,19.740061563364,-9.30833774782945,-5.05212486692449,97.4258805307118,113.113815416526,79.7397757023816,20.0886657761785,71.7221530658005,40.5851911909699,-9.05035256813804,-49.0483480115867,26.191011374874,-54.4862470132203,-65.473192634817,-40.2893689038274,-36.397870183682,-37.5696229286923,-40.2921192600016,-8.24020007431819,-11.4979758475956,-22.1150138969631,-25.7990599994097,-24.805977595591,-6.90631400863968,-5.7030356806507,-14.9338265942737,-1.53356374884101,-2.45943509636571,-21.8342183384139,-17.499171159069,-22.1173137539256,33.9320603485801,62.3575681658644,49.9914505577419,76.1270205539479,109.342188519209,104.168763443269,62.5318691098301,22.7906371553817,-16.8979678582396,-22.1374369878679,-19.1982554391253,-20.9757542147533,-6.468577263884,-7.69728213175389,-7.30832034166975,-5.24040578341224,-12.9271887874527,-2.18775957781338,-39.3761033088536,-39.6163734176064,-39.3466610703591,-40.2555892423987,-54.6318454455208,-53.5413360945312,-60.956057147988,-64.2239714549206,-45.8729608962157,-44.7717397587777,-54.4847164062453,-53.9150920908169,-59.7951646305251,-13.4885980025905,-42.5253267037552,-72.3014867064471,-17.8589654580295,-32.396917431174,-28.3467265992323,-18.7416980443898,-25.1162466706575,-30.4734672599924,-51.4655870717434,-31.1270214812843
