"","Pvalb","Sncg","Sst","Lamp5","Vip","Pvalb.Vip.3","Pvalb.Sst.1","Lamp5.Vip.2","Sncg.Vip.1"
"Creb3l2",0.40899405951272,-0.540871752834134,0.187288692741836,-1.12255784052035,0.0415822710626867,-0.964462533745878,0.453314993446158,-1.05675592991739,-0.398757160857225
"FOXG1",-0.304901539407681,-0.844830362254362,1.54138623533785,-0.386772786235889,-2.80380029417454,0.574971695260017,1.47225230138164,-0.811814756395053,-2.12035732814911
"Foxj2",-0.407073277124209,0.523539870954443,0.864446890289645,-0.33101902143465,-1.85284162864327,0.0121528044066211,0.559083542622999,-0.540957987516353,-0.884614573527984
"Gmeb1",-0.996167187833875,0.495856021612949,0.125409055489492,0.2934597311263,0.631881055332714,0.0240412686342867,-0.449364266790699,0.397160773225191,0.643023275615284
"LIN54",-0.358109556751239,-4.45599069862251,5.41233824391764,-4.13620375750139,-2.66165068991275,-0.43524656576768,5.41895291975655,-4.77589025043488,-4.31443347244434
"Mlxip",-0.854524010571751,1.10771365501716,-0.485882100019454,-0.375978777987,0.561354817684637,-1.34582119317321,-1.10759878329799,-0.0755295377960894,0.853149608353649
"NFATC1",-0.105781636177825,-1.28992191049434,1.98235776459248,-2.00628850571816,-1.53840731289561,-0.657430080415478,1.88056138364683,-2.17846740880258,-1.76473663052499
"NFATC3",-0.304852081458396,-1.49807766805575,2.13727687313527,-1.91835397368751,-1.29881743086085,-0.580177972662406,1.90967857631272,-2.13850660630182,-1.75280980817641
"Npas2",-0.366193696335786,1.89922755487803,-0.216436676757055,-1.26337273933537,0.393138802096174,-1.53069920033019,-0.520022938668509,-0.835687854652487,1.05020788697657
"POU6F1",-1.63759595733404,1.14719334808729,-0.367308106769073,2.88358928317287,0.18599195034225,2.0382816919544,-1.46887488846399,2.79798629910825,0.9625891093323
"Twist2",-0.2433517825659,0.909070253835103,-0.865214024444053,1.16629440142127,-0.0497427707426612,0.281405519725182,-1.04880101030214,1.13468672996039,0.525205733130419
"Ar",-0.461999244148045,1.05528339654939,-1.9149605438351,0.429711743638115,1.69839078250519,-1.55530825473803,-2.01909645986227,0.713372964579257,1.5289503249066
"CREB3",-0.995092393083707,-0.189553704851845,1.20048218863453,0.126875013760827,-0.522745668406958,0.686282400035901,0.590489992283195,0.0162537058176756,-0.407523579201431
"DBP",1.8141565754366,-2.69102898239561,0.478297913460909,-0.295865145757776,-2.65880273350512,0.613689517380779,1.84450917784923,-1.09599187462607,-3.10713580893221
"ELF5",-0.422542735150929,-1.53129194113734,1.42364913932789,-0.348274045760304,-0.892675278742039,0.38190634318971,1.08861415813958,-0.619048718446464,-1.36281749661937
"Esrrg",5.4686024109459,-2.10482966029524,-3.40276102361586,-3.25591538568093,-1.50754511464363,-4.41614345800999,0.244387335784541,-3.39663665094636,-2.28436686353409
"ETV6",0.102145354179247,-1.03156834590447,-0.14061004597162,-0.631096191749941,0.0582836416220535,-1.08158116443542,-0.105939791025906,-0.716106513123166,-0.542335072082837
"FLI1",-0.784073136055666,-0.660871901362968,1.17097956991346,-0.0544177985108317,-1.27481538071957,0.206998846957045,0.560486687631339,-0.309464107770688,-1.14030240826006
"FOXO3",0.0916051971038138,-1.35368033195949,1.68270670713693,-1.52229842495318,-3.37953478807075,-0.547487235381601,1.77065585114366,-2.08139157329366,-2.80626133177227
"GCM1",-2.01475731454502,0.824003189779491,1.04698866900237,0.471792120644538,0.616346205105764,0.656513410810522,-0.111795774036326,0.64461612781351,0.835160009555283
"GRHL1",0.144707695670988,-0.868690766289944,0.693708087640747,-0.670890752432027,-0.658376045803377,-0.276883314393712,0.695865164927468,-0.795406569672449,-0.8588418620022
"HEY2",-2.13545569170816,1.21769101133608,-0.347990561728278,0.882029619793331,1.20911394692291,-0.427714577677936,-1.7631594059258,1.12061885746914,1.43153514555257
"HINFP",-1.17979569977404,1.16182867873781,-0.836611425476858,0.880952547802226,0.925130507335377,-0.471307966044965,-1.74021312220872,1.10279504823638,1.26661903798957
"HNF1B",-0.822387691086416,1.40836679750584,-1.66352423961001,1.52191089288024,0.132368548625429,-0.183181025734609,-2.29952969854041,1.53969053698668,1.00394134825284
"HSF1",-0.327026862209649,0.0589243577243338,-1.23540578570985,-0.0915951000538187,0.515430692395229,-1.61320320313109,-1.64511029154238,-0.0448310277481302,0.344142883525454
"IRF9",-0.193947084365833,-1.25400491701748,0.113908865277612,0.901385245728672,-0.96012481309728,0.605748291464158,0.00542600485108673,0.475954176836258,-1.14512922247858
"JDP2",0.462393877726257,-5.76874126867765,6.31057231375254,-5.3958663066005,-3.96811792503092,0.114673173653219,6.54118103131993,-6.23048248145831,-5.82164913116877
"KLF13",-3.69998134496814,3.00764071026703,0.074127686161858,3.13349650385476,1.38716693805546,1.46723184113793,-2.58622047106723,3.32632645143602,2.66677704633282
"LHX6",-0.836919288147259,0.555471074083571,-1.21422571573029,2.51033188522144,0.183593600360709,1.13853333299819,-1.60540397668762,2.21311607553419,0.59845415948093
"MEF2B",7.69813689917226,-2.98328529849496,-6.52804718199059,0.141964272357734,-5.52985963473994,-2.42154265655601,-0.683532638215599,-1.17993565656099,-4.68577100098313
"MEOX1",-0.066862535304586,0.453514240221674,-0.707552073016602,1.76341036845928,-1.37027186790019,1.07542351610264,-0.685226558963882,1.38731343758281,-0.465902435017396
"MIXL1",-1.16795737732763,0.175862743280877,0.30552215275409,0.0749956296779457,0.422904104902399,-0.40025994569021,-0.466590526057765,0.141461334050534,0.338713658931223
"MLX",-1.87374323204078,1.1633649577578,-0.447753939994244,1.53619839347108,0.612884363617943,0.256916791933159,-1.69404762904726,1.55035461562499,1.09451283612134
"MLXIPL",-1.94574477181518,1.65282994603581,-0.67956400838652,1.5093563511371,0.798962102033687,-0.114975160728749,-2.1548943720498,1.65344295143451,1.55787617686941
"NFIA",-1.52306739831718,-0.00979494131657569,-0.298960200358634,3.09870579398707,-0.623649488228187,2.00664632096324,-1.29134873203096,2.60135388297715,-0.0996272625165377
"NFIX",-1.26036967611742,2.72185130183069,-5.24074062613037,2.00805855660969,3.80781771542811,-3.45512496870775,-5.43891455863129,2.55735636450882,3.78611836743593
"NKX2-8",0.981595817204905,-0.642705369417983,0.23071887182668,0.556646310835338,-2.7364483138807,1.03118652799931,0.891261008655764,-0.117813140516649,-1.91876109703157
"Nr2e1",4.13570907331516,-5.81462306975511,2.72186196633687,-4.23981107784808,-3.9746222751614,-0.689127189515031,5.45671190384175,-5.01747118291182,-5.7668437340823
"Nr2f6",2.89434970382806,-1.16809128534985,-4.28392205779214,-1.96009794058104,1.48974315780045,-4.71869331876902,-2.6938468572556,-1.8086058411279,0.0882499837344481
"PAX7",-2.22306601599423,2.23491518557559,-0.92413765674198,0.107455750440926,2.53963162372904,-1.68863818105018,-2.40929046401522,0.770048048824168,2.62137767642117
"Rxra",1.04353131519865,0.0550231492076965,-2.10020390879927,-1.41940203159317,1.12238475469957,-3.19310809156596,-1.33770454255129,-1.09667216432495,0.589072034215
"SP4",-3.74152185125647,4.09027337549905,-1.59136491129852,3.771491870962,2.04931126533714,0.860649931826353,-4.05222468149455,4.12832092311447,3.63073931943192
"SPDEF",0.319549231210832,-0.0194796077778192,-0.776941234064828,0.039602041849159,-0.578797024964919,-0.805758779513734,-0.611323969108885,-0.0826279873451362,-0.3571356729562
"SPIC",2.16347968125088,-3.6028540221193,1.04030987843691,-2.85554667224675,-2.5598266963377,-1.65362194306302,2.55438677420603,-3.43103451163452,-3.52691128785949
"SRF",1.67269041232568,-1.91415110812698,0.155058904175135,-1.0058122584898,-2.34831765246431,-0.620245946734108,1.20440840383733,-1.50763001355353,-2.43219423988087
"TBX20",-1.44773770267022,-1.20975411764861,2.38116469867599,-1.27226340285015,-0.0987410056870662,-0.0564056162601681,1.36983928845471,-1.26242361590822,-0.767382664180246
"TBX21",-0.663913792585204,-0.686212084855248,1.05076347222018,-1.24682812411441,-0.201381594483389,-0.959195994209085,0.613803168004843,-1.23721337233612,-0.61406652051525
"TFAP4",-0.399008690113194,-2.69436059710083,2.84805602981568,-3.59266104792347,-0.79093639726165,-1.90642840686436,2.36644103624919,-3.6985362002329,-2.19638156056537
"TFCP2",-0.970860283937241,-0.856855441202448,0.997500381159832,0.571110913487408,-0.11266156856886,0.879539222628128,0.294652058003086,0.393578753835283,-0.454077979210023
"TFEB",-0.721106687064932,2.24106360693109,-2.62159498681668,0.972935202899646,2.31692267313269,-1.65118684072217,-3.00094533517487,1.46493829252923,2.56038396606653
"ZBTB7B",-1.13246482859691,0.243757248630219,-0.487731434604512,1.26256714908172,0.688220385179778,0.287870294541106,-1.30395175551214,1.23657777907694,0.670296185754667
"ZBTB7C",-1.79930926233102,2.17620863101475,-1.06883965079254,2.41973825565827,0.943271434036174,0.673170991529251,-2.1952549671132,2.53058831328853,1.80314979344159
"ZBTB18",0.270528012781733,-3.92504736158935,6.7156297351372,-5.8594440239368,-4.79755681927125,-0.726131751621665,6.8279292652634,-6.33899280225831,-5.54520732610067
"Lhx4",-0.292643581295738,0.595792781906587,-1.51021902180791,0.678353589625835,0.854725734096406,-0.80906837081856,-1.72943736825419,0.765702852360751,0.906606561896399
"Lhx8",0.608681795652334,-0.798679246195504,-0.45824946934749,-0.281058283171632,-0.45930784918846,-0.570483755701195,0.00300095160435532,-0.447389130358626,-0.686915224001087
"MEOX2",-0.232946049366771,1.69917989682318,-1.59810199200716,2.5123216924591,-1.56350663584889,1.44737391973863,-1.48849956347503,2.23091342013393,0.197545475889369
"PITX3",-0.934536753176044,1.3152378520321,0.262141568077086,-0.317966469763431,0.573738321335062,-0.532558084859613,-0.40988505949078,0.0104585473519055,0.933763469280801
"PRRX1",0.255448102505892,1.0268502099291,-2.64967025216119,0.582657247017459,1.21397888714167,-1.90124731014306,-2.48421673250635,0.77832038394177,1.31332725640861
"VAX1",-0.438963229175173,1.49845433419114,-1.37453661000412,2.93029413018091,-1.48311004653073,1.78476066924386,-1.64097432310341,2.58782778332925,0.178968152253158
"VAX2",-0.478818019331533,1.4003591043013,-1.34677480908948,3.08825820638894,-1.35100548369549,1.63772415661909,-1.71954159199654,2.72561395010286,0.182610906485435
"VSX2",-1.2433126362525,2.05100759300115,-1.54358376739516,4.06992894101328,-0.587212118594948,2.18125360860919,-2.43105498112426,3.78045847491913,0.926599589876308
"ESR1",0.252572465690286,0.867055936504528,-2.41466820860058,1.93708770401467,-0.433465840362374,-0.402335019819878,-2.19328694177119,1.71126321958976,0.331084499664405
"ESRRB",5.99169144262189,-2.38709599071682,-4.28928000768791,-3.75486542603422,-1.22916846403444,-4.94076494544298,0.263633759259484,-3.85145950891643,-2.31655626127543
"NR2F1",2.84386227140547,-0.40213037466234,-4.30179373592222,-1.37477659189763,1.08932631056919,-5.70479029347405,-2.42408624324347,-1.18521747315716,0.327451975099268
"NR3C1",-0.0875905580240224,0.893063849537518,-2.12023498489335,-0.00620836105462624,2.0280099931252,-1.86174011721706,-2.01510858808825,0.350897212287591,1.59387016054309
"NR3C2",0.179069967288422,-0.438317661397668,-0.696985101795534,-0.273901204323076,0.789201983846501,-1.02819681733065,-0.597153520434204,-0.224656315238999,0.169855691492533
"RARA",5.35247779035594,-2.36850441787781,-3.83170033655604,-3.46415550798515,0.000332471152791777,-5.07546204169409,-0.547188111451956,-3.52232388961678,-1.61563887731188
"EGR2",-3.12666498510929,2.20132291625502,0.149815764773196,2.2455097724772,1.04629195678249,0.857226486198437,-1.81147322626364,2.41982586438622,1.92672254491558
"EGR3",-3.68498649745632,2.59300236032226,-0.169504523847663,1.7482520186234,2.05870927232752,-0.352696469726038,-2.71855207530691,2.23125796174369,2.70400258008243
"GLIS1",-0.351425834596113,1.41192296704423,-0.463704571954461,0.688887324585982,0.105055145729911,0.197758596094307,-0.70487508453478,0.827259318717413,0.842022938524814
"GLIS2",-2.80927154400236,3.66563012256299,-0.663323124727072,1.71633912602122,0.993475291546025,0.172270992518104,-2.50975074353408,2.11629654313129,2.79058795190152
"GLIS3",-1.68592072624243,2.32016039226155,-0.103194624009209,1.44796793670639,-0.106946375447952,0.642081560732862,-1.31777741622848,1.58998353298643,1.34804660039801
"Klf12",-2.85438671348175,3.59283997290048,-0.392457902425891,2.42867421991425,1.23503074189478,0.941952720530896,-2.54731279008562,2.88220448158645,2.81125292871697
"SP8",-4.40209337510801,4.29975976448397,-0.272030201029656,3.07957527100869,1.5733610438075,1.47207333399017,-3.27032773300038,3.48027731056225,3.48196638015954
"ZNF143",-0.405654282029537,0.634233790643926,-1.39682898522975,0.136678273131096,1.1440980845466,-1.60431036520084,-1.63761789739447,0.312620763663309,0.979462706769229
"ZNF410",-1.33501523213696,0.338873419495837,0.0214998381099038,2.66663354672732,-0.807747464818796,1.89900750176244,-0.866904275186656,2.30305869865282,-0.103163941322995
"CUX1",-0.444871829295379,1.34543971982303,-0.804162014378901,0.345016314671263,0.373822167323206,-0.54566009211453,-1.12611780792947,0.487437878186541,0.942281419609929
"CUX2",-0.569890569906508,2.24541439517289,-1.51075812780265,0.552670287624774,1.5955210011149,-0.973681467073606,-1.88491630552186,0.927367909235908,2.09917933383751
"ONECUT2",-0.882230599771786,0.49796661244895,0.236409463486241,0.951018450765974,0.031859976462172,0.712052364199486,-0.426480074085996,0.934829083803785,0.384186744381994
"E2F7",-0.0790866488089769,-1.47329584942908,-0.692997104558156,0.527849994521812,0.215493055502826,-0.381512759176947,-0.735918921160456,0.320790642674003,-0.555304307108662
"ELK3",-1.17791728871272,-0.196969578597888,0.528236417023491,0.67109724596989,-0.423510503041861,0.3239099804366,-0.286543629408092,0.502926692992766,-0.300777094869194
"ERF",-0.236405462368615,-1.37881786904879,0.902084867240049,-0.798441173612328,-0.906347774907791,-0.59781964850766,0.70811696594138,-1.03341403980264,-1.33310614019465
"ERG",-0.321580745646633,-1.50284438761024,1.22690854824765,-0.666635272470411,-1.44840830954478,-0.0233033180394007,1.06272306240499,-1.08084919605526,-1.72653440072698
"ETS1",-0.0862906975488182,-1.11114944774472,1.20141358498212,-1.12577136057886,-1.17892348549962,-0.628104452845968,1.01341161860753,-1.28083591929259,-1.34401255014005
"ETV3",-0.757455009054231,0.357574360261506,0.0176835453786887,-0.235967048756385,0.306806575178554,-0.822004679680967,-0.636957283219151,-0.126616610879535,0.339489644389804
"LEF1",2.38733604319167,-2.66750547498447,-0.0311895583959647,-1.44212045591126,-2.37711221745705,-0.745519618472093,1.68405522574414,-2.0141340172164,-2.88664921544683
"HSF2",0.423680514933377,-1.33188304657334,-1.80610284339256,0.0416288952295186,0.506405091057486,-1.66524223582895,-1.62583842506863,-0.117755503281345,-0.400401834044524
"HSF4",-1.04795204192834,-0.516167891480836,-0.0990559639035777,-1.37792053369471,1.09253343550951,-2.59191553845369,-1.02529768607144,-1.17665334419347,0.276185330628
"IRF7",-0.0268817759343975,-1.09758763929861,0.729303315187873,0.168899742067076,-1.45379649719485,0.483614359205255,0.708056409744995,-0.244475956819896,-1.50309393440098
"MEF2D",7.75898191624023,-2.77819279268404,-6.61989964077533,-0.556504683207018,-3.98126918259389,-3.20395385721481,-0.888883187168948,-1.65656481154477,-3.85174654230311
"MEIS1",1.955582557894,-1.40906687440072,0.945458823741383,-0.31111618944594,-3.53000861543232,1.25050160763603,2.06984305391152,-0.955437925788301,-2.89048961100763
"MEIS2",-0.564172707400489,0.247608210817545,0.693720591173754,-0.111978442677378,-1.06430397356096,-0.0783101109805512,0.231498219569223,-0.220041274059029,-0.510994088058343
"MEIS3",-0.162909407907951,-0.270888167644086,1.48610340237018,0.247086560175742,-2.06880866257444,1.30684528006499,1.32287933318952,-0.171467659213299,-1.37187266144422
