"","Endothelial","Mural","U1","U2","U4","Microglia","OPC","Astrocyte","oRG","tRG","vRG","RG.div2","RG.div1","IPC.div1","IPC.div2","IPC.nEN1","IPC.nEN2","IPC.nEN3","nEN.early1","nEN.early2","nEN.late","EN.V1.1","EN.PFC1","EN.PFC2","EN.PFC3","EN.V1.3","EN.V1.2","Choroid","RG.early","Glyc","MGE.RG1","MGE.RG2","MGE.div","MGE.IPC1","MGE.IPC2","MGE.IPC3","nIN1","nIN2","nIN3","nIN4","nIN5","IN.CTX.MGE1","IN.CTX.MGE2","IN.CTX.CGE1","IN.CTX.CGE2","IN.STR","IPC.nEN2.nEN.late.1","nEN.early2.nEN.late.2","IPC.nEN1.nEN.late.3","EN.PFC3.EN.V1.2.1","EN.V1.3.EN.V1.2.2","nEN.early1.EN.V1.2.3","EN.PFC2.EN.V1.2.4","EN.V1.1.EN.PFC1.1","EN.PFC2.EN.PFC1.5","Glyc.EN.PFC1.6","IPC.nEN1.EN.PFC1.7","nIN1.nIN3.1","nIN5.nIN3.2","nIN4.nIN2.1","nIN5.nIN2.3","IN.CTX.MGE1.IN.CTX.MGE2.1","IN.CTX.CGE1.IN.CTX.CGE2.1","IN.CTX.MGE1.IN.CTX.CGE2.2","IN.STR.IN.CTX.CGE2.3","nIN5.IN.CTX.CGE2.4","IPC.nEN1.IN.CTX.CGE2.8","MGE.div.MGE.IPC2.1","IPC.div1.IPC.div2.1","MGE.IPC1.MGE.IPC2.2","IPC.div1.MGE.IPC2.3","MGE.RG2.MGE.IPC2.4","RG.early.MGE.IPC2.5","MGE.IPC3.MGE.IPC2.6","IPC.nEN3.MGE.IPC2.7","oRG.tRG.1","vRG.tRG.2","RG.div2.RG.div1.1","vRG.RG.div1.3","MGE.RG1.RG.div1.4","OPC.Astrocyte.1","MGE.RG1.Astrocyte.5","IPC.nEN3.Astrocyte.8","Endothelial.Mural.1","U2.U1.1","Endothelial.U1.2","Choroid.U1.3","Microglia.U1.4","Microglia.U4.5","IPC.nEN3.U4.9","IPC.nEN1.U4.10"
"ExN",-42.5050292528406,-24.1821201675041,-33.6376079793904,-75.4811552195581,-31.922725359585,41.7226806428158,-55.9511057889054,-72.5567665806985,-79.2710595691089,-79.0405301112826,-76.862895873429,-79.8207374827176,-78.3346083357214,-51.8062614244692,-59.9171850422709,128.040102135148,156.252221229155,53.8094232994042,86.8426481321198,114.841569006528,129.854607416581,-35.6188687689376,-41.3315738382226,-37.7952659712363,30.5475364826773,-46.2262724122147,-21.2417248560711,-19.8617577370829,-61.359437708949,33.4362381986266,-70.5959556267983,-37.7769034005801,-53.1435323507657,-58.4408424331897,-53.169872508811,56.0086604857572,72.1355983386031,68.164185082505,60.3847486545752,69.3177964048514,72.6338520472989,47.175934488741,44.3567568268772,50.3887191237865,29.0624731654961,76.9648832961074,150.072022754799,135.793931508293,139.003889687076,4.11625117778265,-26.338627033261,28.2715726097862,-16.4690725974238,-38.6635464481803,-30.8042145414737,8.3881480598558,107.678643806757,67.9754180696806,71.6934694149361,71.5440965983572,72.7539435330324,46.1736485121714,39.5787833018951,44.7481345743898,65.2408879423687,73.6887754581852,107.32784321357,-53.7762323613334,-57.1197463976141,-57.6206998019917,-57.947407995285,-52.4035535337619,-57.2002025555069,22.6221870095799,49.2885607521909,-80.263633457252,-78.9380567543738,-81.7814728892005,-83.1623739930931,-82.0267847656174,-76.7208372850569,-87.2960039530695,-23.3823120883178,-36.2852542033738,-57.207645125826,-50.369072716073,-33.1556829659796,16.954295090001,-13.0552046148004,-7.28699235693338,67.5438203571014
"PgG2M",-5.79357558243723,-4.25558234547172,-3.53366542915873,77.8427806990407,-10.9888978553098,-8.00327697554997,-11.7310217097338,-0.393134312047146,5.93700724373754,5.76209908244484,7.21074855624621,30.7833629059944,76.8627580537566,93.0163607021098,73.6018528589405,-3.10838903969642,-31.7366264645369,21.3815296404322,-63.8175051094005,-68.2376057260142,-61.4508777141083,-41.3662151031238,-39.8424794982427,-50.5391693941311,-60.5408277841722,-51.3200277535377,-65.1300309216491,2.15128658705994,72.3994859469026,-39.5368211488336,11.0560147066543,38.775801361346,68.9606279596333,90.4194223827821,73.7795537389812,-11.7987389694126,-48.6137521995438,-52.6625497893086,-42.9234087403358,-37.8656582757435,-45.4207701179682,-52.9302732590349,-54.9614168890367,-44.8350118296349,-44.4302616960192,-58.3216866564784,-47.4794780165152,-59.0881578499525,-22.1363310502605,-66.3671014700705,-59.3832133144827,-70.3116126563906,-58.398179639298,-41.0744911414956,-47.7128031244434,-52.4981518014992,-55.1177793829352,-46.8366577548989,-46.7856432716985,-46.5406340192528,-47.5009087779701,-54.7169106278227,-46.4236516361619,-52.6998373689605,-60.2188977196554,-56.7070898296795,-65.8004019255434,72.380423579977,84.7064941318609,83.5502950624178,84.4101427046883,68.5106751898866,72.0225175889593,36.2097297265969,29.758815709081,5.99810356488622,7.31930452840399,54.8777663460197,28.4244391990993,18.4401035951649,-7.58425541684235,1.52960631043751,11.4421274590986,-5.01759791660636,42.2319062991896,13.2622627464254,7.39777317678669,-4.62251468871359,-10.7767351932561,-4.21163075784332,-33.9517165882615
"OPC1",35.4558412240659,40.4522119944087,43.3478848881095,75.494070617185,70.6713945109388,-5.04406661037738,91.7011995693162,97.1842766426321,78.8439629637788,67.5866960540911,71.2860559517505,85.8769916867696,76.3870998611037,44.417472203368,51.9746518066179,-34.557211442796,-51.7438988628319,7.42380765176128,-77.3325720953129,-83.2487496221383,-77.4446793435685,-51.4860317285568,-41.0916529696551,-62.5599034009467,-86.9787595229181,-61.1026494858593,-75.6525634566523,16.0097554534048,63.9191015300445,-37.0856807523067,68.3611156129194,61.0552255626684,46.8828001174963,48.1976837081056,41.5848217855232,-29.276718753989,-52.2951541094179,-54.4920974242314,-47.9604559230524,-47.22073223256,-49.3757107705803,-49.1003557297786,-46.0919537387551,-48.6997798639773,-40.8777726370405,-64.4228247450495,-69.0137485084948,-81.9537351381161,-56.2876339087971,-84.5448376905877,-76.1452133384006,-91.5436901993427,-76.6811532036293,-47.2976189423063,-62.5742859869922,-58.3840096442952,-78.4729481359352,-51.5147383414898,-51.5863197361275,-52.9578492720159,-53.1707199121457,-48.2210562758363,-45.9098497648929,-49.1963521156775,-60.541064295569,-59.8272583456967,-75.8921085571821,44.7584782699283,48.9792939171904,47.8623764326803,49.407844048735,62.5364286046087,65.0975289305961,11.571736886657,12.866240682491,74.4610877700222,73.7707788312879,88.9162042567682,86.1989890530945,81.7831954965094,102.091766596776,106.453343377685,86.3332397735343,41.4783255740711,67.1439961612434,55.7326086796921,32.9983011129948,12.9304561875991,59.2435731278728,73.2037476163295,7.16329464446782
"End",113.270602847148,78.9276667828673,68.0102798917229,32.2316044793094,13.4394226543711,40.7751310079971,7.02817983269614,20.0483257102102,15.6628157857285,16.8089271384396,12.4218963861232,7.31528314399664,1.014079678058,-6.44956329693871,-6.48266679629597,-33.7275693068032,-43.7272365666328,-14.8106848843653,-52.8917207245754,-63.7414586941233,-57.2563216124495,-21.7487603831278,-19.3495668234744,-36.0587697977524,-56.4199020967076,-29.9656986511912,-42.7548824341714,44.8645204635188,6.55555441862907,-16.5859349586321,18.8217618584294,3.76401276047564,-5.13962416953638,-3.17471924230208,-7.38486047834451,-19.6874574032378,-33.565490681844,-34.4192802401039,-28.4723907677421,-30.3794420146266,-27.4168029537548,-37.5722957475696,-34.2231692235762,-33.6594604499828,-33.6508845467461,-44.6007891870179,-55.0960342551419,-62.5190860211561,-46.8761094890686,-50.5068887441144,-37.8768760853281,-47.4652534538637,-40.729423255171,-20.822718458033,-27.4630785346354,-25.5831490463963,-44.9875895644878,-31.3507291932627,-29.8048790944584,-33.3381367591303,-32.2041033694389,-36.3273320318063,-34.853368808945,-37.3648577082204,-43.9092178971739,-39.8447050310172,-50.4319983731309,-6.252538576417,-6.61730018333705,-4.75332389540887,-5.64638629333022,-1.0775064845175,2.87282343663164,-11.0730996326773,-14.7097868566537,16.4994428207378,14.3385236516479,4.73431798361852,11.0836799306617,16.3903506464504,14.4517799978204,17.2245598689044,6.64312068952454,104.379202125234,58.5584746505843,92.6908768444142,72.3616933821921,62.9332754980506,39.7466620433272,24.8504381818618,-7.06936774247305
"ExDp1",-28.7691734326499,-30.9751687530038,-36.5212673586545,-54.977063014313,-34.1512374214118,-28.2517068189288,12.3638007323628,-42.2165377573558,-55.1851481670267,-54.7868333082364,-53.6451446980808,-56.6505606505106,-53.2639223881506,-47.3260561204578,-45.5389790472066,-34.5201337229514,-28.8197277685181,-49.6313953362393,85.7877268639291,19.8130019205893,25.2960006920822,130.205703644257,126.122256070164,106.864198819199,73.2453165417714,96.8195916976635,74.4867250295648,-13.4290232237083,-60.9602984345524,49.7252839084252,-60.2467480245517,-63.6608880446573,-51.3786676552769,-50.6465594846867,-50.7229204935595,-44.8355886104505,-16.4406114155291,-17.0990142694582,-21.2340681703301,-28.9334909101458,-25.1886890835569,-0.823821953898406,1.47977806248975,-8.64914297826999,4.88417867290747,15.615587183018,-5.07930289263197,7.07465303571925,-22.1506776635902,78.3422106953824,93.8396278335346,99.2673040268802,109.05827168639,128.530892136286,125.616957113826,106.179220370204,82.6120322506949,-19.3883429760734,-22.8982581727929,-23.3964241279218,-22.8219750324462,0.323366198190074,-1.21550815412838,-0.18085076221902,7.68585911365612,-6.06091972984841,23.7445285308214,-51.3716352659773,-47.3450016526682,-52.2459020551276,-50.2079648688156,-60.491968066306,-62.9279436088559,-72.4350844619411,-62.6255821582132,-56.3063943485391,-55.2552739208964,-56.4437559443079,-58.3087787788571,-61.6831901333235,-8.52575658634824,-34.4438549618174,-61.7271515642111,-32.111222681458,-50.6710608875032,-42.8280546352824,-30.0747540029406,-33.8823346217978,-46.8493391173175,-59.7915006034892,-21.8559949364573
"Per",74.1806305773557,108.937009593709,91.5541315425035,70.7235599673779,23.5677411845434,22.6843273498931,19.4166894820233,53.0908806272889,41.9244110586255,39.6413182109138,36.0463223225879,34.5295658916757,28.3125641279673,9.09788148873582,11.026185536212,-48.9578732020707,-54.689955648331,-9.30077098776266,-77.8120424395936,-80.7630919547081,-81.1945972641504,-34.1204206147811,-30.8900473700096,-49.3848135529777,-85.3314402713793,-46.2022190737627,-62.9555449499205,49.2624720807069,25.7442711828965,-30.3607514596045,40.4806569975775,23.7114026762049,10.5004463649575,12.9294040050772,6.66503555281311,-28.6332585044241,-43.0799526823403,-41.95354342695,-35.5314979850414,-36.7640977178553,-36.7200325265971,-45.3814897851736,-43.6955398731111,-41.1066830542272,-40.2836979573647,-56.4986162128125,-75.4704255286924,-83.8384622732983,-71.5485857152156,-75.4244655445592,-59.3027438857416,-78.5114265612373,-61.0036705107651,-33.022208836252,-44.2464950602492,-52.3960346386396,-83.4751766024573,-40.1607097564588,-38.9829808456706,-40.3899308987977,-40.3617579849081,-45.0936492396527,-41.8393217195388,-44.8794667826452,-53.0404820966013,-48.4086153629136,-64.8901316003079,8.81970404941989,10.4261127029197,11.5484646218865,11.3874269579583,20.7256928402525,24.1124954295372,-4.59135580506356,-7.02341914238703,41.6103260962012,38.7152028621673,34.1846201053913,38.6132726774442,41.7361975913346,42.3852143874586,50.3673456697272,34.7185245643306,94.0870288027623,97.8740472431432,108.06447294374,91.9584454493517,52.1957808453387,42.4913687685513,39.6474209952046,-13.8602472592416
"Mic",72.9253412011987,58.5380390372771,64.1359498209813,51.859698511626,22.7162792836015,90.3701809015269,18.7350129256837,37.8473289209348,35.6266436534722,36.5944391494653,29.8271960128278,31.3947731627,28.6221837966846,8.59363399274905,10.1280735562626,-40.6934011624076,-49.3545995679192,-10.836084326456,-61.1498240227867,-75.7591286294117,-64.3894470950135,-33.4318379761081,-29.7819681171999,-49.6708256842159,-65.4062851796709,-51.5742406690005,-62.9300712732257,20.0151660951571,29.2681836276456,-20.6815765953571,36.4062421417076,24.6970506945216,10.3636284159043,12.9508099171118,7.17806217400072,-22.6473450234854,-32.1399691482266,-28.6174944131471,-25.2298233055607,-28.1970192199932,-28.0571586427964,-32.0315141789574,-29.4932394996285,-28.8808824463239,-29.7824352894755,-41.3895538817425,-60.1670340289586,-70.5724400748224,-56.445183556317,-69.3682755907971,-62.9728809727358,-67.4841530534901,-58.401267782486,-32.1102895426731,-43.5312529850018,-38.7873366952065,-58.1817608528108,-29.3610763745392,-29.3981905810798,-29.1112643557681,-29.8525022907092,-31.2251731470732,-30.0466204266772,-32.280298989781,-39.0336048409648,-36.3155529842945,-48.1381923508623,9.01704135994671,9.81549784169244,11.7273505846049,11.1797015711884,21.4676143958925,26.38268949916,-4.79558892924431,-9.14498012328868,36.4134924400822,32.9397752766002,32.7238945851479,34.14124602196,36.9591940388882,32.7852782627517,38.290714558563,27.7920293351852,71.1905627099152,65.4529698129804,75.8837138563555,41.3497532518182,84.4794875624082,60.0610689606407,48.6013530344847,2.79459503925923
"ExM",-61.198143469017,-68.8346992705523,-77.0074298613725,-94.1564433528474,-85.3844457351173,-54.8112343663879,-42.3745840230576,-79.5455274939495,-95.2405194925408,-95.7306741760763,-93.6772536089052,-108.200869113413,-96.1219669895664,-69.8521397656088,-78.6077313837409,-37.5293394509008,-11.2304963060686,-100.930834478473,112.217799323506,117.620774532136,80.5686188406924,78.1948556048436,58.3698622296093,171.414853207326,195.390606864139,165.215402088155,191.500454570752,-69.7438289680594,-103.910670085788,8.99664705198163,-104.952552637837,-124.153686121891,-84.8387655022266,-75.6136069212135,-83.5810235495553,-75.4249203680815,-46.3739135970144,-41.9963606907236,-45.7651541636881,-43.0964406150798,-46.5800040304206,-30.9854013945437,-28.9932008552067,-41.5040943079053,-27.7431251123317,-23.8078449636479,39.2534027973387,84.1684602545569,16.4768155495633,210.216354743607,195.844551880412,175.759977718031,180.979544460501,70.7009234526349,124.4525577738,60.7969252686091,49.2704298160874,-46.9520417031925,-47.4654098309838,-43.9944608620327,-45.9036532609553,-30.5866023305305,-35.4255534453329,-33.7963513864981,-30.4102668640657,-39.2531722734884,-16.6174638690568,-85.0651643330669,-76.2775914591338,-81.951180330585,-81.2905135088886,-115.386832370178,-112.825771954881,-108.433299315094,-120.655497904409,-97.3898258640148,-96.5351631936658,-108.009287584891,-107.492607130568,-110.648738558557,-68.5009726545912,-97.8933479235913,-137.551187155657,-69.0464263456212,-98.0782659576703,-89.0068778528732,-87.5678483285577,-76.9525786368965,-98.9405404146897,-134.332806348126,-91.9283996157502
"IP",2.5021067708938,10.4593129749738,5.64773661862357,34.7364634422566,3.21959267489064,17.3245170433727,-16.0243311175413,9.3655328883788,29.7506529317917,43.7144631452336,33.7349985761993,46.0635982160763,50.6331251759708,58.4485410788499,61.7081367260256,153.954305650722,115.416335534115,170.713306266943,-17.3265913768537,2.63399500659542,23.6944149760807,-61.8766654887396,-62.3778586481617,-79.2637802598752,-69.0899122684282,-80.7655343468305,-88.6031885048754,11.1124869597063,79.8338261640725,-14.3891526561863,35.1958822941885,59.4810375685901,51.0162762481988,49.6941902484852,47.8549473417427,32.4953794816332,-13.9962477257853,-17.8266422934717,-14.024994963405,-3.09891644338605,-8.61172901892104,-37.3305695972934,-41.4141675240064,-25.7333580928926,-40.5451412585309,-23.4556650386475,78.9633938953144,45.160618726314,125.029560134396,-86.7298512724461,-86.0845358107454,-63.8183098094139,-77.0532104129608,-62.9868734834485,-70.8762340783954,-45.9742816353979,43.324972751761,-14.0980570345552,-11.2798264198431,-10.6584233801325,-11.3531980481329,-39.7803125093419,-34.3107125130526,-37.658524658384,-31.212203339778,-20.7199109987357,12.235823872014,50.0255039570025,61.8285814691706,51.592488199802,58.1167680504513,65.761738607961,76.178853330099,58.9240692387885,145.378246964054,37.7948465063625,36.3221906742227,51.3496482871315,46.8343423249182,41.6427411519564,-5.70687209546081,14.9572441171452,91.1528873952643,6.93126909788164,21.3537709187423,14.4781432301328,14.301400110068,18.8659146956928,12.8459028409155,53.5170202496928,39.8034966117809
"ExDp2",-31.5369043860998,-33.6779747097497,-34.144968647608,-53.458911376381,-26.8660982866741,-32.8954914858732,19.9798081039494,-31.1017976388953,-46.2908717145253,-50.6755895661957,-48.4717329095864,-59.5134128415456,-60.8249251784299,-40.7198884650185,-52.4769707243006,-34.1658338908787,-32.7065752956066,-47.2442197811596,55.3914437354641,-1.06241215272309,4.24065295651267,134.387897914817,146.783915995183,114.849584482948,54.408162501209,102.079908133478,60.3562303278567,-9.37202344691158,-62.7536439968798,50.523924133464,-48.0683169605257,-71.5927585610056,-59.9418078789411,-41.920646713314,-55.6751352363738,-52.3189011456298,-20.0712731418223,-21.9946235573492,-25.3282779868536,-32.6664603070384,-30.0408464336725,-3.62378565922012,-0.66988141759554,-13.4430493721031,5.21310290929863,10.4489570336463,-19.2334005538266,-11.1152610583219,-27.5323320076028,62.5322726002283,91.6915000025576,82.7264599690224,109.636355018511,142.071945687353,135.116136083386,103.074487160807,53.1159135456119,-23.3395912140337,-27.2952295433189,-28.2435031612725,-27.4966264674234,-2.10609448647326,-3.31764165198436,-2.60099792531155,3.99738202776664,-11.1949473801924,15.6578297462281,-58.2971611746802,-47.6979335461445,-50.148827150926,-50.1581941077492,-71.1952008744597,-69.5522575062459,-76.967350645999,-62.2805689463843,-49.1659962454897,-49.3476714843106,-65.8187109154225,-59.4530380810687,-53.8231759471596,-1.34411540823512,-23.3633183708693,-46.2590720767022,-35.5105113064178,-50.0576356664647,-49.2990662872919,-26.2739689542809,-34.6679906703889,-36.2923781526028,-43.3643467887238,-17.8000410033356
