"","Endothelial","Mural","U1","U2","U4","Microglia","OPC","Astrocyte","oRG","tRG","vRG","RG.div2","RG.div1","IPC.div1","IPC.div2","IPC.nEN1","IPC.nEN2","IPC.nEN3","nEN.early1","nEN.early2","nEN.late","EN.V1.1","EN.PFC1","EN.PFC2","EN.PFC3","EN.V1.3","EN.V1.2","Choroid","RG.early","Glyc","MGE.RG1","MGE.RG2","MGE.div","MGE.IPC1","MGE.IPC2","MGE.IPC3","nIN1","nIN2","nIN3","nIN4","nIN5","IN.CTX.MGE1","IN.CTX.MGE2","IN.CTX.CGE1","IN.CTX.CGE2","IN.STR","IPC.nEN2.nEN.late.1","nEN.early2.nEN.late.2","IPC.nEN1.nEN.late.3","EN.PFC3.EN.V1.2.1","EN.V1.3.EN.V1.2.2","nEN.early1.EN.V1.2.3","EN.PFC2.EN.V1.2.4","EN.V1.1.EN.PFC1.1","EN.PFC2.EN.PFC1.5","Glyc.EN.PFC1.6","IPC.nEN1.EN.PFC1.7","nIN1.nIN3.1","nIN5.nIN3.2","nIN4.nIN2.1","nIN5.nIN2.3","IN.CTX.MGE1.IN.CTX.MGE2.1","IN.CTX.CGE1.IN.CTX.CGE2.1","IN.CTX.MGE1.IN.CTX.CGE2.2","IN.STR.IN.CTX.CGE2.3","nIN5.IN.CTX.CGE2.4","IPC.nEN1.IN.CTX.CGE2.8","MGE.div.MGE.IPC2.1","IPC.div1.IPC.div2.1","MGE.IPC1.MGE.IPC2.2","IPC.div1.MGE.IPC2.3","MGE.RG2.MGE.IPC2.4","RG.early.MGE.IPC2.5","MGE.IPC3.MGE.IPC2.6","IPC.nEN3.MGE.IPC2.7","oRG.tRG.1","vRG.tRG.2","RG.div2.RG.div1.1","vRG.RG.div1.3","MGE.RG1.RG.div1.4","OPC.Astrocyte.1","MGE.RG1.Astrocyte.5","IPC.nEN3.Astrocyte.8","Endothelial.Mural.1","U2.U1.1","Endothelial.U1.2","Choroid.U1.3","Microglia.U1.4","Microglia.U4.5","IPC.nEN3.U4.9","IPC.nEN1.U4.10"
"ExN",-35.6957459592843,-9.65454364438942,-20.2510365598476,-66.4462141025379,-8.52386136974598,63.8507871450389,-49.7414419328903,-71.1672688074243,-78.0962545595262,-71.4073049319333,-73.7803843974408,-77.0992977676601,-77.7482403267135,-48.5244450167471,-54.8133526250811,143.238819520448,162.482047850591,77.5117968673676,98.1590204200049,120.827491950369,131.408317129377,-32.2260462856097,-41.3011618127379,-34.5514972466398,39.4091863587115,-46.3807833454884,-13.8690134855472,-2.67635128475906,-42.2467023380893,43.6121913237044,-52.4924544448059,-11.2044625898943,-43.5435545647116,-56.961962559408,-45.2389846652241,66.3305686747768,76.8052533476869,74.5895193053493,66.0214903394561,77.2811653358777,79.6247126801744,53.3952725718864,50.8598996191381,55.9581216710558,33.6501083131026,93.0634238821713,153.613096851087,140.625822572394,151.980110047045,12.3941962372427,-20.5938716108745,42.7261760760501,-7.13640002888732,-36.7867875332784,-24.801663877932,25.1615911655528,124.436236248331,73.4000477273986,77.8979585111706,78.7037588314413,79.4866258878738,52.5832593010032,44.6285725555397,50.5434367053963,75.6721013794773,82.0204079385048,120.147854100029,-45.3126752364562,-52.7739869989572,-52.970962303344,-53.0411744532865,-32.054744866186,-36.2837866260791,43.9140823203752,74.9803752727395,-76.1480734831211,-75.6351218242262,-80.5124332229869,-81.0538162769207,-70.5105706021235,-75.4295030993762,-79.1080823640379,16.6485548921838,-24.4711155366045,-42.6178300043626,-35.6357531366552,-12.9712460492293,38.7012384360145,17.4832922701641,34.0130336248518,95.026963297512
"PgG2M",-5.41529535845523,-4.65313649201914,-2.10499087876519,79.942733082917,-14.2906634995226,-10.0776429149255,-10.8478562563537,2.59586710682254,8.95990384422798,8.66967000167105,10.044382585949,35.9455744238022,82.8326939137409,95.9143400723626,76.9267226624433,-6.81329035184344,-29.2744282207582,15.2033724076472,-56.8309395366139,-61.9292991822051,-55.8909986825001,-44.1784740848949,-43.9692573221141,-53.9424927025403,-64.263096909408,-49.3046290608825,-60.4274305481464,1.25433106426542,74.4047828041412,-40.5645614225268,14.104372534615,36.4221018990683,69.3598564794945,92.162511452367,74.7949956040323,-15.3009506279253,-40.9367324835863,-43.7700776149784,-36.7906147047901,-34.447459995031,-38.1304242946142,-44.6530936889504,-45.7878773941954,-39.0417183013538,-40.7843693977201,-47.5466282736767,-42.540020632729,-52.574709607088,-21.9246548543124,-65.6411541670688,-58.0471694462095,-66.8530975852727,-62.0071187032716,-44.9631590990468,-53.3346382089635,-55.7567013247139,-49.1434677518919,-39.2982588446808,-39.1430952820627,-39.8816800056602,-39.9877572855798,-45.7080528548811,-41.1104058365482,-44.7726917043414,-48.0289422501808,-45.2455188006521,-52.7108974264925,73.2498730522365,88.450791606571,85.4271298095779,87.2284621318762,68.320641069364,72.8858986223494,24.5446109399962,20.9582891082215,9.04783442195833,10.3622155798781,62.171471044984,34.0768179977071,23.3163709065636,-4.59408311700655,6.84861739961461,14.8180663392852,-5.0325491648289,43.069930510421,14.5474852201973,7.30617888626032,-6.18156285003321,-13.1533362305564,-6.10713901602675,-34.6676141390296
"OPC1",29.4138422993056,27.2424074628556,29.1073019947847,64.0849739290602,38.5606264541631,-14.7994198216732,91.0826734461957,81.4000733226039,67.1537575378834,57.604053403888,60.6034288452412,72.5284802023133,67.5588234926601,41.4056519658719,46.481872522989,-36.4346470004068,-48.569699622207,-5.9322872886337,-77.4463150344486,-75.8987873304332,-73.2985857100525,-60.020329014995,-53.0444094347532,-65.450016643666,-81.7078024683253,-55.4742965426585,-63.7599358605951,7.1913827903607,49.1710371574674,-35.1419523883244,55.7440892584176,40.2684013915335,41.7880337163123,44.4195538508184,35.9435979697867,-38.8956668325247,-50.7173680808939,-51.0283614478655,-47.0783650633704,-49.9513332847484,-51.457588501383,-46.3004781340911,-43.939770893713,-44.8422669608181,-39.1941908891186,-59.1515367255927,-64.4339324167607,-75.5057309507899,-55.2210202131793,-74.7741389835759,-66.8788672821952,-85.5391594922975,-76.5106105583045,-58.9855680214685,-72.5328126677965,-54.0769403387108,-72.3836103557537,-50.0290592368058,-51.6797612307119,-52.7552415760428,-52.8455279120037,-45.6124334982849,-42.8165559501318,-45.6714380225517,-54.6485924516941,-55.3764156108155,-70.3899031545772,39.3941223543291,44.6924849908604,43.4789202754495,44.8250372941059,49.5340810490965,50.275843275305,-7.56911637451601,-5.5422895614108,63.458040246542,62.8360836092194,75.7514743161144,73.3964750437555,67.7275156837861,95.3190213388512,91.746148080434,54.0350991529749,31.6377968571284,49.2764565280058,41.8996150476279,22.1444978493414,-0.085507957571487,28.0965345742004,35.3087685298157,-28.6426992614477
"End",119.425476341397,82.066963319028,64.9480994995171,35.6468778357881,11.6503001314697,35.0450958681904,12.1813939412045,24.8453467903381,18.2607204980436,17.5323523619031,13.0421232734352,8.01334564982192,3.15953304151223,-4.79125635331958,-5.51515624499286,-32.4029508454693,-42.3428088566012,-17.6172751823273,-58.5453252289205,-67.1238984590547,-57.0812307180204,-25.3623182088274,-22.6599571322953,-40.2512013613123,-64.439022646335,-30.8453353903677,-44.3357079384985,43.2393678032866,5.87236722115787,-22.5963536694364,17.2847249800485,1.0378700397744,-4.58494415846756,-1.14640976760197,-6.8453737807526,-24.7996803544799,-37.3505831463421,-38.6268114482781,-32.012550520122,-33.4500637797074,-32.8831953335244,-38.2102070340642,-35.1459997526702,-35.7691463283325,-36.4440628013849,-49.7441571343387,-53.2289456194619,-62.2140080443805,-45.0950658628775,-54.6104556012892,-40.2116930974417,-53.1307470336041,-46.187879318443,-24.4302129734651,-33.440358125218,-34.0201706014086,-51.5780043840288,-35.0410492480408,-34.4456618486122,-36.8638400925109,-36.2864077016586,-37.1731114026684,-37.2754338111474,-39.4686077373925,-47.9285675243988,-44.0807688001556,-57.8738003825652,-5.67401962279,-5.26687091547855,-3.29278854690041,-4.2696703294332,-1.56697791693043,2.15481389192295,-15.746335801852,-19.1143860674775,18.2353775792812,15.4221057956373,6.10297078175606,11.9211870655876,15.9285335987909,21.4792622199366,21.4670052096713,3.66365629825759,108.994850027586,56.1365365330599,91.8166810213297,69.7728846217281,56.157963430692,38.0450500298136,21.5617892477221,-14.9376036978708
"ExDp1",-26.2744023041578,-29.1509724551111,-30.7488122563526,-50.3498308292388,-31.8667024567486,-32.0364570417803,13.2279078997179,-47.9675221347926,-57.9888504720106,-55.0610488851818,-54.6176883866309,-56.8457109490668,-52.8830594191398,-46.1628536474427,-45.3358938793309,-33.1332926446113,-30.9804420616026,-44.8354450517261,55.9608465394476,0.37312021150836,3.22385032595794,110.868231494675,113.368843394652,90.6493260923266,46.1163147069258,78.3902692232153,56.4065280929349,-17.7798409860493,-59.8991459931931,29.28658149957,-61.3753628552849,-66.4413237586714,-52.3222303019644,-49.1311104816791,-52.2157163177781,-47.6941705228707,-23.1642546691283,-24.2703173248776,-27.216933798673,-35.5763314527422,-30.2726068133821,-9.75384398573741,-7.46221852608566,-17.4186316593284,-4.90132869165712,1.63745711277551,-17.7100506898903,-10.236575341596,-27.1552327742118,55.6372962078441,73.3774509888155,73.6565036172366,89.6926947655599,112.619015414425,108.697039656854,79.6275011455071,40.0095075082174,-25.7881915448553,-28.6666721862692,-30.4306863347678,-29.417472210462,-8.7194060821309,-11.0326670010018,-9.96281157521641,-4.74369821650809,-17.0641618525186,-0.335153749743763,-52.6730277247289,-46.9276488398038,-52.2092285495035,-50.1363156186446,-62.7903347710892,-63.7321961278232,-71.6517308291258,-58.0575592080195,-58.1106800591132,-56.6138298998446,-56.5490102042797,-59.1159153149419,-63.1392788957365,-13.6209825388946,-43.3207855449913,-63.1229660052653,-29.6071616018163,-42.9995391081959,-38.37777928227,-31.0306828025731,-35.6477960607836,-42.8006753954239,-55.2448495100604,-33.1325702767016
"Per",91.9093201097353,125.486575033568,91.1676604920307,76.1507836055145,15.1251526028563,22.124512491863,26.4828966162843,53.1750296604814,44.3031628849192,39.8676840503849,37.3519840926637,35.1928481540344,29.8418242595437,11.5187491868162,12.1942469590262,-43.0873325280943,-48.3443102171754,-14.8259551232714,-72.7905102285478,-71.1984666525858,-68.9432802721107,-38.0526015362385,-33.4035670648027,-53.3568512745186,-73.2566017890887,-43.9736711788761,-60.7565294678424,45.5813669236825,23.9065238574352,-32.2760904435809,40.1868464397106,18.5822383323404,11.138986574109,15.9931378784482,7.2022881278903,-28.7633319974835,-43.0954949655051,-41.7736123568629,-37.5897569873616,-36.2871472396498,-37.92632756449,-47.1318716582509,-45.3147036050884,-44.2571175975387,-44.7130194552803,-53.8676593639006,-63.2085173302588,-71.5004835855431,-60.5293147367958,-69.2207294641191,-56.5608852015412,-75.4435294757755,-64.2092424131716,-36.363969233189,-49.368741393793,-51.6882503934601,-75.076095651308,-41.1505432705865,-39.9353442787267,-39.9483026543397,-40.5036891299383,-47.0129635045521,-45.8464426901879,-47.8280657246743,-52.9946933062803,-48.0213475576409,-59.8298005394122,9.44495346802655,12.2799637359256,13.6684428340427,13.2733022189049,18.6237518780568,21.7338255217027,-11.4050363499309,-14.1812947706133,43.1645150363824,40.200796833042,35.0070580476935,39.7743158701934,42.3839854660954,46.9742926347248,49.2113549501839,21.9901983115522,116.104486988424,97.1302391877807,126.070673833227,95.1272955564792,56.1791811946671,32.8710689380804,25.3516791487357,-22.0136373862902
"Mic",75.60717689302,57.4341061287044,53.7712862270438,48.8350760818067,15.5499821400706,60.8283877945769,17.2789605233212,38.4887051644932,36.0603120904569,37.2103480368026,30.0799620722911,31.0407205574538,27.37826646178,9.56392428139202,9.56252067491181,-41.2181182449195,-48.2213041691404,-16.7586509724634,-65.5049491677228,-71.0899778011552,-62.0190831864989,-34.0293963265955,-29.4179010838197,-52.3722924832754,-67.1604114386544,-52.6536512808963,-68.0151586381594,18.1723470211819,24.0388891093797,-24.0478498925045,33.1558311762364,14.8888155625306,9.61335958075064,13.282911631936,7.44219273581871,-24.4916501810341,-32.184894904268,-29.6553631196003,-26.472613313114,-28.4471527397199,-29.9565000495314,-30.675465527054,-29.7337663170186,-28.0477194932154,-29.3732997349445,-42.7117877932914,-57.9613853534586,-66.3612398229622,-55.0343102870451,-72.4766039590078,-65.9770582967284,-70.5814249770019,-61.8283152336504,-32.2342758670975,-45.1694455512433,-40.5559616613385,-61.3673052747307,-29.9045673486695,-30.5509574716862,-29.7119251161635,-30.6485765499362,-30.5535039081251,-29.4186722242337,-31.3180978273976,-38.8529936660445,-36.4232065003464,-50.80144543934,8.83494036778912,10.0427846128213,11.9023388587027,11.2208261362937,15.7388169426808,20.4409482885313,-12.9909984541546,-17.495083107552,37.0373839238386,33.3984940673221,31.9884824542974,34.36286857676,35.5255946861591,32.8305530431273,37.0493050646874,17.4977297734158,71.8102341112064,56.6235135270577,72.7187128408605,41.0393635108872,62.5580088298663,44.2987664842023,32.4562625735598,-13.0418236114775
"ExM",-60.1300740560885,-68.98098896771,-70.9954201473115,-92.2767496001164,-78.7744923738913,-52.7900955772488,-42.0359306967671,-78.7594088617166,-94.3012243551967,-91.1996771888864,-91.2999821069913,-103.871482168426,-95.0897639877259,-69.2809638326048,-80.6621225433476,-32.2799470588865,-11.502944513531,-92.0214317970012,115.73213231436,116.008361850724,67.4881459197137,91.0586929647099,70.3274420835424,182.389825798897,177.704881586327,169.168841922429,192.447842489117,-65.7006148573856,-111.458034734499,8.50972685933474,-107.958457996399,-132.93270673565,-93.6646024707321,-74.058582562498,-87.5280715541881,-70.8215936284141,-44.9113430229304,-40.2534667851292,-45.691185119601,-40.945123605249,-43.9936357894572,-29.9994034208794,-28.0462455688311,-40.9395727121914,-26.9166975006959,-24.6980692509606,30.9480882373973,74.5779910130621,11.9463490525113,201.321134482387,193.329188179669,175.168890396165,187.30084836861,84.1188288777821,138.836850777997,59.8641710540456,42.3109316175736,-46.0438681417354,-45.405581330588,-41.5617943863159,-43.545890195396,-29.4496870499282,-34.2834838548822,-32.3212340117557,-29.9062580624577,-37.2136293979368,-14.3138393466619,-91.9264869115358,-77.1953068923093,-84.8543852113391,-84.414644499146,-131.32170789693,-125.191354966509,-105.297245671804,-112.561780186183,-95.4249537356243,-94.4714894864276,-104.872554405357,-105.154948682653,-113.220217881663,-68.9365410462441,-101.595272118202,-143.853053776546,-69.2547474695345,-91.4797244016917,-89.4440465722878,-85.3870401441313,-73.5119958201153,-92.1279787965912,-125.409870995084,-67.2372006722923
"IP",2.58405432104463,13.1093199424049,6.43336578971889,29.9151869426475,7.3918217118908,25.1664373923238,-13.5263344354268,11.9625082674732,32.9396124158314,51.8121244921708,37.0029716888566,47.9962210359496,49.7859268188744,60.6217918211814,66.7433778142225,141.31467990991,108.270070963035,152.732779085341,-7.05284890926389,10.4371687565943,33.2122584810758,-65.6463980153074,-66.1179494867925,-75.9418409991714,-56.5887363063188,-69.4828688039808,-74.0295519126416,14.7671403687509,85.3573862047045,-7.91816739355056,41.839997273944,63.5217570893461,53.0689947200082,51.1077391100686,47.34467742532,34.2216712392642,-10.4931418645186,-13.876344944214,-10.8128408804839,-0.00135011478111196,-5.56802005384287,-33.4910578938359,-37.6213142770337,-21.8611631204591,-36.633397711932,-15.738754671496,81.5559084433491,52.0202685940166,117.677025584533,-70.5602361715141,-72.6088638322328,-55.1553672448591,-72.8225518525128,-66.8387658324714,-72.9958058357255,-40.2977488166684,56.9590957200878,-10.6983742418789,-8.0712341994394,-6.94063594487308,-7.81563229669849,-35.8419747668511,-30.2522819359346,-33.4033393115139,-24.7500093460434,-15.5264130713935,21.3642927665454,51.3348428489222,66.3942483049427,53.7423814458265,62.1055851146483,70.2176178820967,81.485940542176,57.9067489091225,137.42026061912,43.3557702719709,40.6435915207854,52.0818670905284,49.5169051864472,47.2084156374806,-2.68389705822619,22.2960193962358,107.505392856745,8.16140507678492,17.8473567616172,14.0301933478792,17.3297759354143,24.5623830757202,18.7949827563285,61.960084349695,45.4912089188177
"ExDp2",-26.1418413141654,-34.9238938367655,-32.7552419533248,-45.1356012338863,-29.0679010181052,-38.0131579803142,21.8397254095505,-33.6550997434787,-46.6627267931298,-51.5170216070388,-48.6268671697564,-58.6710183962796,-53.2374098572397,-36.9609459746856,-48.5496960042585,-39.4079012156888,-41.2313586544547,-48.6644663601676,30.0125626637017,-17.0254492788966,-15.155897696548,115.48885893644,131.21011754039,84.4237892097334,25.9728855070171,74.3972985900167,35.639204821652,-15.1362561596748,-60.1663449134835,30.9092811651941,-49.616613607182,-70.1880220060089,-57.0769186092418,-38.2700089634371,-52.6648117969397,-50.4201400293583,-27.1494701853268,-29.7911746885298,-31.3947865340622,-36.1697793226607,-35.522598874743,-12.9861513772373,-9.79235059153748,-19.8256415199566,-4.70333332455367,-5.08173711549816,-34.9281452378422,-27.7215075283775,-37.6506497528565,33.7887268919502,60.7768643138337,50.9940612795793,76.9634889412889,124.622128966101,111.500561877118,75.5791984915825,23.5615725338325,-29.9600393887732,-33.4079491108323,-34.1234768587709,-33.6610570789011,-11.5018409483923,-11.6459823602121,-12.1465204432662,-9.71177011413471,-22.2267433805027,-10.8491996171442,-55.2911876086634,-43.5572216340788,-46.5038768482157,-46.1681316362759,-66.4505978571023,-66.2366506566026,-72.7587709306903,-64.4805723268903,-49.7945558767385,-49.7220513051486,-60.9427988544161,-58.2312833508133,-54.3640328304793,-5.54785733782267,-30.2932987552524,-55.7024187616882,-32.7552314807625,-43.7207745164548,-46.8183299489364,-30.5427611447176,-40.1990355641271,-41.9227199523052,-54.8710667876293,-37.0676400581811
