"","Endothelial","Mural","U1","U2","U4","Microglia","OPC","Astrocyte","oRG","tRG","vRG","RG.div2","RG.div1","IPC.div1","IPC.div2","IPC.nEN1","IPC.nEN2","IPC.nEN3","nEN.early1","nEN.early2","nEN.late","EN.V1.1","EN.PFC1","EN.PFC2","EN.PFC3","EN.V1.3","EN.V1.2","Choroid","RG.early","Glyc","MGE.RG1","MGE.RG2","MGE.div","MGE.IPC1","MGE.IPC2","MGE.IPC3","nIN1","nIN2","nIN3","nIN4","nIN5","IN.CTX.MGE1","IN.CTX.MGE2","IN.CTX.CGE1","IN.CTX.CGE2","IN.STR","IPC.nEN2.nEN.late.1","nEN.early2.nEN.late.2","IPC.nEN1.nEN.late.3","EN.PFC3.EN.V1.2.1","EN.V1.3.EN.V1.2.2","nEN.early1.EN.V1.2.3","EN.PFC2.EN.V1.2.4","EN.V1.1.EN.PFC1.1","EN.PFC2.EN.PFC1.5","Glyc.EN.PFC1.6","IPC.nEN1.EN.PFC1.7","nIN1.nIN3.1","nIN5.nIN3.2","nIN4.nIN2.1","nIN5.nIN2.3","IN.CTX.MGE1.IN.CTX.MGE2.1","IN.CTX.CGE1.IN.CTX.CGE2.1","IN.CTX.MGE1.IN.CTX.CGE2.2","IN.STR.IN.CTX.CGE2.3","nIN5.IN.CTX.CGE2.4","IPC.nEN1.IN.CTX.CGE2.8","MGE.div.MGE.IPC2.1","IPC.div1.IPC.div2.1","MGE.IPC1.MGE.IPC2.2","IPC.div1.MGE.IPC2.3","MGE.RG2.MGE.IPC2.4","RG.early.MGE.IPC2.5","MGE.IPC3.MGE.IPC2.6","IPC.nEN3.MGE.IPC2.7","oRG.tRG.1","vRG.tRG.2","RG.div2.RG.div1.1","vRG.RG.div1.3","MGE.RG1.RG.div1.4","OPC.Astrocyte.1","MGE.RG1.Astrocyte.5","IPC.nEN3.Astrocyte.8","Endothelial.Mural.1","U2.U1.1","Endothelial.U1.2","Choroid.U1.3","Microglia.U1.4","Microglia.U4.5","IPC.nEN3.U4.9","IPC.nEN1.U4.10"
"ExN",-30.7632630706876,-5.62122211861698,-14.9807428513912,-61.32922645176,-0.916784136424546,71.7150588951453,-51.4408569573902,-75.8156020959718,-77.9325331365245,-62.6577662094232,-69.7075331646445,-75.1854233072563,-73.7710332601088,-48.6914963925904,-53.9105724101205,145.717833912711,174.617167686901,89.723635083789,125.010824623863,144.819726245494,146.784337331685,-25.5453134915816,-37.6386521827995,-30.7604962170827,57.666039283097,-50.8524152132273,-5.81204864445545,4.79250230027605,-36.2824797417125,59.1355200399632,-44.4668097936827,-0.00465141157074632,-41.0803884983799,-53.4325532930217,-42.0465274249786,77.9632979173954,89.8556885369839,86.4429758247393,76.5777987929638,95.0826061163359,86.486618765298,64.4679599963072,60.9196704103298,61.100317495403,44.9382792650652,95.1360304695161,168.134525521694,161.567586631917,161.045323153922,28.5302591946669,-14.1699905699329,74.8359508000838,6.7904365544964,-31.739198665284,-15.8873992633264,44.5609925700607,142.182331845965,84.7765693651962,87.4999163072277,94.6588149241536,92.6296333219765,63.1495108902476,54.5296802374912,60.9142871643264,84.2645048831958,92.552096387086,133.169213848208,-42.2844985074563,-52.4342198835494,-49.6860282187987,-50.9122163845096,-24.6224535350606,-29.3160949559093,56.2108679059522,87.5722096367012,-71.580384643767,-71.3537796253505,-77.4592799559284,-76.724491466555,-62.8227646126084,-79.4535252507367,-77.3651845250064,33.3593709816377,-20.6549733552833,-36.7161311813605,-31.1186241984204,-5.48300473965528,46.5357266628519,28.2972338428592,49.8019337286653,109.872220432946
"PgG2M",-4.6500912012585,-4.23155945013528,-0.177802827243966,77.5925583171277,-11.8407299018917,-10.5629174744963,-7.75098300176132,3.90480337783895,10.7587780342824,10.5198263247685,11.804180263216,38.8902036599682,81.9674217992169,91.0319464152097,72.501875651237,-7.00143823808611,-29.8290808073764,15.4925231119399,-48.3223598985875,-52.4292279858492,-48.0920697372461,-44.3764465431254,-44.6478490822154,-54.0609013454908,-53.6862899563241,-46.2790314637521,-56.1562414609134,3.75196901219173,77.1584046230593,-34.6805107723252,17.1709714930091,39.3951649559822,67.0332771899838,89.8588198988965,72.3204924163382,-12.8610696433743,-43.9666512707797,-46.2686591032451,-38.4222584800485,-37.2552729476892,-40.672885319927,-48.041839681303,-48.7040759882084,-39.8864856201379,-43.5213225007591,-51.4550057812424,-39.7952465591331,-46.5887157447163,-21.221280940718,-59.8329322009769,-54.6970337786518,-57.8181533812351,-58.4418602336596,-45.3553554858464,-52.6532778797524,-49.747997982252,-45.2520503580263,-41.603592295783,-41.722766045614,-42.7585428867646,-42.9183391806824,-48.9882634534413,-43.0960146844501,-47.1567673352513,-51.6307832370071,-48.9077937995957,-53.7263010196244,70.6586414815695,83.1162681359561,82.4105929334013,82.7834901509472,67.8662322776383,73.9135584638446,30.6872071692047,23.1640844230439,10.9022896867616,12.2663122940629,64.5926297316729,38.2572597462278,26.9953647399703,-1.87949265128243,10.1335849777792,18.5213398363894,-4.33358095642882,44.0371762689592,15.8506493852363,9.32030577943275,-4.9282610195381,-10.6890129779294,-2.38591524821059,-31.529217330917
"OPC1",29.838269914784,26.0977836415802,27.0064412750833,56.0756230654523,34.2190886574964,-14.9327944387898,92.7512503231321,87.9285063374778,72.2733468918504,62.7039987865318,64.1863444798117,75.1698688770024,63.9105051268683,42.4360845131348,44.9162229534125,-34.8853608085174,-44.9675733899533,-7.25641700892639,-68.2744322287256,-65.1901535995503,-61.9924530839383,-52.2860359088827,-45.641495273178,-54.3594094927858,-65.5677731711093,-53.1961683221561,-59.5198255456598,6.25926715805636,42.9783816979074,-32.8776006081194,52.3193748611843,33.1161894296338,39.9527759462923,43.9137524333679,36.4682207650308,-33.439459785688,-47.4789635634258,-46.3001204014861,-47.4055022983732,-45.166006380989,-47.145797813266,-44.9565014505516,-40.1150321136065,-43.7489149476017,-38.781132297597,-50.7936330934086,-55.6232705953066,-63.0897821764367,-49.6918987540929,-65.4279605045371,-62.4159991137813,-76.3910759297938,-66.1581725495026,-50.8045410816501,-63.0774235168681,-49.1096504177779,-60.3199957023785,-48.5936359900937,-48.7884669203886,-47.1186060204272,-48.5233214443576,-42.8293158510365,-42.2758728422218,-43.7473385824956,-49.4715067179783,-50.3299780265817,-57.9075202961417,38.7366109580122,44.624332857201,42.606584471783,44.0891933933564,42.4777607800175,42.8596799646729,-5.74129662585374,-6.10192529738043,68.8855639290007,67.2864141106516,74.6055277513941,76.2501562628772,66.5863715402069,100.618751405225,95.247768390646,50.0444716235199,31.9506618594608,43.8125005639025,40.5765091086075,20.0243463722229,-0.454292128558319,25.3907234035999,31.7810990506324,-25.0058441701362
"End",119.121262051195,82.5900406523255,66.083769135486,39.9114609395501,15.268772226775,42.4612434902757,17.766110935689,28.7142131063313,19.5511013785383,18.9652950619945,13.6817806380048,9.24438054467267,4.42805880889648,-3.65912255770238,-4.51652444216567,-29.1262243435476,-37.679153277653,-16.1453470010803,-53.3665490093226,-60.3995170086695,-52.4250111044597,-27.0968413457614,-22.0324268944002,-49.7928809720127,-62.4179158343959,-37.3076050041555,-48.4324129377051,43.789202418455,7.97473053498717,-20.2692483913867,20.2636800775144,2.33213519651173,-3.48421909351191,0.0083455903725311,-5.3944208300313,-23.2095950841985,-31.4211259259153,-32.1159670222269,-27.8724801423606,-30.0079789452773,-28.6381149516957,-32.9558790259866,-30.1698551957212,-29.4851066717826,-29.8765751164548,-36.4974646691395,-46.7846447519011,-54.5656611874809,-39.1942403879273,-57.711649663527,-47.7973416127837,-56.4097489335199,-55.2974602616013,-24.947741734624,-37.6539404486188,-34.5957409094269,-48.1223886151071,-29.9748925499637,-29.6947156176947,-31.6937322370117,-31.1582284360343,-31.8292143749643,-30.2988531332793,-32.0027281266933,-36.0286768911334,-34.9122633554384,-45.1442323641945,-4.41900937225632,-4.1742618706956,-1.98279411823628,-3.07568211925374,-0.322957825238853,3.72779687022816,-14.9590132382384,-17.370238565963,19.6348379135092,16.4156756834312,7.73432958321953,13.7081273025061,18.3123891623807,26.7557643270521,25.9528052534461,6.9711971284701,109.269360200359,59.4140550729434,95.5454483294911,72.7441343267812,63.8095933598561,45.5965824392414,29.0769002989162,-8.12538896717727
"ExDp1",-22.674853495667,-26.5959787591227,-27.4064335678513,-46.2700805163295,-32.8336282157778,-32.7227520358126,9.946961257412,-42.116632500551,-50.1057250844868,-52.616706992089,-47.8364383676271,-52.0030947099775,-49.9018603356832,-43.0988034070476,-46.615104854268,-35.8824009970121,-34.088664743616,-49.2547149537421,35.5521028747061,-10.2406730619565,-7.10592064810542,107.149816939996,113.496345930885,84.6452035044754,28.3476027462397,70.4164706959973,40.64015590038,-18.6772466633094,-54.6286263387837,19.5426891346226,-58.9043825371361,-68.2399939570271,-54.1909318875929,-44.9813489231181,-51.311228979759,-50.4129879214595,-25.4802631628219,-26.9350883007094,-28.817454405194,-36.6183163142019,-31.2679412704112,-12.805368870238,-10.9540414745135,-18.6937224772574,-7.06237980663363,-5.24322217590275,-23.3681333497743,-18.0771330812429,-31.2363531658764,37.5933336458033,59.8362423358114,53.5773547118347,77.5895488535599,110.998369778397,103.416368234884,64.8718224489154,20.1782290068412,-27.7065750310501,-30.0499402146646,-32.138038504259,-31.0729992311783,-12.0171627076418,-12.8041208615438,-12.7443248140801,-9.76710725253152,-20.6147101426587,-10.8805107419673,-52.9490395811127,-46.0784081512136,-49.5526985566719,-48.4370805343727,-62.2088201047644,-60.0397690352609,-73.9125059871332,-64.8799657899282,-52.2151025530419,-50.1837256253656,-52.8567299138232,-53.6865881526677,-58.4958074212694,-17.3061000646591,-41.95556789592,-65.7473471884527,-26.0173146902176,-38.8336127127663,-33.8964149132036,-28.8440350798378,-34.9417733460682,-44.6039703852025,-59.9063304578188,-41.6341719478434
"Per",97.5777989362579,127.971711006693,87.2650124010652,76.6448456307096,17.9756510051626,28.6438233072527,29.7220294961873,51.0622471129848,42.1046080472472,41.1597863988133,36.606919281658,34.7546315228223,29.8656056680863,12.5673508763985,14.0691107203897,-40.6962210877954,-45.5868810991776,-15.2935285324538,-65.2700064758079,-67.8580653397889,-67.9170291837483,-37.6342492649729,-34.2632465554244,-49.741601914497,-68.3936670386678,-43.5066962638145,-60.5782226133172,44.738112699321,24.2362383256262,-28.0534572156999,40.6079265950971,20.6772321852952,13.7070662978077,16.9420921821308,10.2960237430077,-29.0546379779253,-43.01712236397,-40.4950337683104,-36.7070907877477,-36.4632492939653,-37.8147785460932,-45.4831705654129,-41.9275328145004,-42.1169224072615,-41.8945405215853,-49.3699627118387,-58.9281499878699,-66.5198796260418,-55.0061217695947,-67.720059969337,-56.6733962958106,-70.7209633261199,-60.3890695785092,-36.6882654289145,-48.5945955960481,-45.3194840127391,-62.3481269382137,-40.4589390517298,-39.6311477629355,-39.5149286798172,-40.1173324988927,-44.3693558717229,-43.1666772581398,-44.9096429540702,-49.1035301389773,-46.0016654937009,-55.0689241403151,12.3000227233345,13.7842019100484,15.6464858923072,14.9738960746189,20.1952272681598,22.8432577790599,-10.1644434869745,-13.9454981670603,42.4952032407253,39.4660984116406,34.9144066798538,39.1786822126531,42.0900066268327,47.306479975985,49.5854917498009,23.9307155164214,122.847713237431,91.5114920686381,126.431213957538,91.4446668589627,66.3179905368309,39.6172044245773,32.0775058509779,-17.1770791993573
"Mic",69.3146780355918,59.2847752493402,53.2646750161444,50.5294801486203,17.4132275871282,71.4389169473993,23.1662517491932,42.5984380149224,35.3714732627912,34.9317695938651,28.2957708624994,28.3026646297208,25.1545197156861,10.3227735194944,11.4207350961966,-36.0066309976209,-43.865505435529,-14.3612003759104,-58.6172930691632,-63.7581810109748,-55.7829884434914,-39.0424446439689,-31.3920953302049,-48.9737800207095,-54.2680227756237,-46.1838678399684,-48.8015790121705,20.2457445194457,22.2020080584887,-23.6984668063108,32.5149020887346,14.3210798622847,11.4563523075164,13.5679387736798,9.7445741229991,-24.7039684255918,-29.7660411692782,-28.572882458196,-26.1358840806173,-28.2064305637603,-29.2695960756754,-30.079103763825,-28.3256503732014,-27.0040857611883,-27.3062295662632,-38.319995516738,-51.8867939618479,-59.3174777531732,-48.598527780735,-54.2108415809875,-53.5055809234319,-61.4795427182007,-56.9906948459035,-35.9505133189653,-49.438453048849,-41.4749622469932,-54.9729380210204,-28.6439690323427,-29.5029825015172,-29.0245081404401,-29.7251730153403,-29.5179872607022,-27.8483532975761,-29.6083100229336,-35.4990102968759,-34.0802286274547,-45.138401172025,10.8736704842741,11.3354503989033,12.8521308989474,12.2975721168649,15.2569660509888,19.0999386447362,-10.5471533485692,-14.0453812499982,35.459858671844,31.6055232062398,29.0519512670049,31.6767496755766,33.5627006742827,37.5707442150293,38.2379826104286,17.3689566808363,69.400208166084,56.5229441788714,72.3182098637783,44.9642817610377,70.279702454627,48.6674876995287,35.1932186586329,-7.19219900243529
"ExM",-51.3088992172025,-61.0797757214203,-66.6977206389677,-85.7209325690032,-74.2755937035625,-57.2234341201488,-39.0942751618349,-80.2826431521113,-95.7539313419537,-90.8901727554586,-90.2503141213278,-105.710521998813,-92.0232999774901,-69.9809347930674,-84.874388290818,-37.5796526744457,-15.8081183507559,-92.5387316296771,111.653508814944,107.440362081153,65.9087558814849,92.4540793494939,67.3975452498518,161.929981057665,172.062752933355,162.945496306794,184.350009898927,-57.1120770510562,-100.481030211315,7.61866790830221,-99.0056940140757,-109.320130745696,-88.9028327811498,-73.6464307425357,-83.2610630317288,-62.9803198604156,-44.1640278751483,-41.2567574918176,-42.4968568422676,-38.3319900998771,-42.5872927730792,-31.3383989431418,-29.3452498527328,-39.5221897063231,-27.5328775517034,-25.2012118106661,27.1034337018232,69.9937698372059,7.7010318751114,192.659064051974,184.224700179903,167.911068769175,169.554921085823,83.1093563182294,133.788416132355,61.8293230622611,39.0261574222624,-44.0009624546495,-43.6437912781502,-40.857571141409,-42.3521750658142,-30.8126442285293,-34.4556082114238,-33.11408160049,-30.1622693196472,-36.8990229581773,-16.9730109867381,-87.3181902164009,-80.0437870524127,-83.0278180211669,-84.6089608799436,-114.557876063232,-111.845207769229,-90.3243259076103,-106.663380388721,-95.5470235331222,-93.8023367101744,-104.481182445004,-104.292127416677,-105.828461940167,-66.9512385365677,-96.9937022873372,-130.219670991127,-59.3643642408536,-82.7886481366334,-79.7853555525648,-73.448687366814,-74.795194664568,-89.0594284763958,-117.403344396504,-67.1450246866159
"IP",1.58785740771612,11.4376706450171,4.13455494317715,24.7058300330079,8.60913099375619,27.6599033819481,-13.56347517622,11.4768949768212,32.0176837838098,49.1688644842345,37.0397610897781,46.508456802928,46.2590978110614,56.2026681198783,63.9651528168119,119.194762581456,98.1280982555214,131.49907109392,2.90712633438769,15.334448911739,35.7331521490782,-68.9215681069434,-67.7668779714485,-75.8772341790465,-45.8099594604761,-68.5360160497872,-71.7934874597207,16.503766038796,73.9022002388555,-1.14166565690937,41.6040798224871,66.91060880732,53.0203613854344,46.81917904551,47.9505090137246,36.4046441370948,-2.97458863815329,-6.00389118658799,-4.15992991366645,6.1797853590756,1.55435271101872,-28.1071121941617,-30.9997283248291,-15.2171564625979,-34.0539074936673,-7.56496878824322,76.1851058797856,51.6009603547186,104.037541223737,-64.3307731015714,-69.4921855470996,-42.6452529932798,-67.4536383505648,-69.4406308845888,-73.3200690491565,-27.7722637114098,60.2449837799329,-3.50063157044414,-0.791978638547403,0.1760856843432,-0.547550182312004,-29.8344794705084,-25.3879897933515,-27.9916159541879,-17.7667949949773,-7.90186941013394,33.0413491574467,51.1945923370217,62.2715748472675,51.0501678277065,58.4744003773749,71.6342962457222,74.9024888328431,55.8577325324788,119.52473796902,42.0453549955274,40.2079346642277,49.0719728808459,47.6100002862308,46.4123873695317,-2.85071621900065,24.5815464352035,100.53100023898,6.48159669347379,13.6971349854894,11.2810149283642,17.3672482817107,26.8666112970423,22.0222016207134,66.8901714381891,54.4294644035475
"ExDp2",-25.7656316313028,-32.7957501580639,-26.6250505983826,-41.4058696695375,-30.0554934547431,-37.9139686707179,17.1333170086444,-32.5020948518654,-48.1780505288091,-54.8265658651306,-48.3175819351323,-57.3303204883655,-53.9102765393371,-37.8459565725571,-47.9819318052516,-36.2560348251326,-39.7606294551322,-43.7915056177667,18.5362391929682,-25.4569638535282,-23.0799369156114,117.726251929848,132.515055517634,78.7792253962163,12.3543533187657,68.1955420375957,25.8898409424226,-15.1473584031461,-59.3551032412132,18.6622550911094,-52.4307079302127,-65.6493923756404,-54.6071684124642,-38.7736723983215,-52.449143027727,-48.786627405322,-29.3127729029438,-31.3620811371147,-33.1553363320874,-36.9169663759069,-36.5334365163754,-16.6776166515946,-13.279668436721,-22.851056512449,-8.0059611443869,-12.2074361421615,-35.7212369474014,-32.8692638100013,-37.5646803162381,21.8427015057249,52.160778599587,41.5458013009248,70.3077823077603,126.729368516445,110.883461334967,59.3101314950877,7.75728293342594,-31.7924836574656,-34.6633894399386,-35.2473308531421,-34.9448382972807,-15.1041796625415,-15.2268126606788,-15.8553042998759,-15.2799483320925,-26.1183735854436,-21.2678536435378,-53.8026880174061,-43.8345238008955,-46.1463648152511,-46.063424448762,-62.9489882811636,-64.3977846882188,-69.6882792603548,-58.8312450765494,-52.1508681170564,-50.7037697113644,-60.7840297236869,-59.0605193400287,-57.0929840205015,-7.46821723735994,-31.0380229347234,-55.2942585365292,-32.1994435796662,-36.4802615632397,-43.6973108940566,-28.4006884929594,-39.2931542540545,-43.6429321082665,-56.8992096866266,-43.7486581306272
